transecto;Region_class;Height_mean;Depth_mean;Good_samples;Date_M;Time_M;Lat_M;Lon_M;Standard_deviation;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;Coefficient_of_variation;X3D_school_area;X3D_school_volume;Frequency
22x24; BAG;0.471132;11.298119;26;20181009; 17:29:03.0870;-6.59045267;-80.30988066;3.49E-05;-0.960488;-0.897378;1.958396;0.087132;3.96004;0.17064;7.313222;-48.525289;248.256656;0.68256;0.011678;120
22x24; BAG;0.471132;7.54718;26;20181009; 17:24:56.5870;-6.58561667;-80.3173;1.06E-05;-0.895782;-0.940661;2.676536;0.087132;5.930315;0.233213;12.000308;-54.224918;280.382161;0.932853;0.01596;120
22x24; BAG;0.416771;14.858794;23;20181009; 17:30:32.0870;-6.59199316;-80.30708034;1.05E-07;-1.408009;1.93041;4.494609;0.032771;8.6965;0.147293;40.859869;-76.737939;493.855868;0.589172;0.003791;120
22x24; BAG;0.453012;15.801059;25;20181009; 17:31:04.0870;-6.59250979;-80.30604708;0.000231031;1.658138;1.922508;1.455551;0.069012;2.316321;0.100451;4.250456;-43.12844;474.803909;0.401802;0.005445;120
22x24; BAG;0.453012;14.858794;25;20181009; 17:31:54.0980;-6.593278;-80.30442667;7.70E-06;-1.154086;-0.019408;2.228571;0.069012;3.008586;0.153798;4.683429;-55.148962;252.128722;0.615193;0.008336;120
22x24; BAG;0.489253;12.702456;27;20181009; 17:32:49.0980;-6.59407283;-80.30262717;2.05E-07;0.073872;-0.14027;0.796394;0.105253;5.638979;0.083823;30.187634;-69.68287;190.11475;0.335291;0.006929;120
22x24; BAG;0.724819;2.310361;120;20181009; 17:34:45.0960;-6.5957;-80.29880489;0.000132138;1.976893;2.205515;10.442328;1.790458;22.309892;6.209366;6.378783;-43.057199;267.145601;74.786181;2.922308;120
22x24; BAG;0.434892;3.886843;24;20181009; 17:35:01.0960;-6.59588923;-80.29827154;6.11E-07;-1.326869;0.233211;6.412525;0.050892;10.729019;0.326343;28.069561;-67.523947;345.464746;1.305373;0.013044;120
22x24; BAG;0.453012;14.043372;25;20181009; 17:34:52.0870;-6.59578333;-80.29856455;2.77E-06;-1.331803;0.244131;1.971667;0.069012;4.539985;0.136069;12.054262;-59.40244;241.527345;0.544275;0.007375;120
22x24; BAG;0.652337;15.357107;36;20181009; 17:35:48.0870;-6.59651224;-80.29670549;0.00039294;0.196617;-1.513994;1.323166;0.268337;3.085261;0.355055;2.13343;-32.839874;75.563822;1.420219;0.074828;120
22x24; BAG;0.489253;14.913155;27;20181009; 17:36:32.0980;-6.59710964;-80.29524739;4.56E-06;-0.711821;-1.230718;1.670147;0.105253;3.634852;0.175788;5.981011;-56.197617;190.126966;0.703151;0.014532;120
22x24; BAG;0.398651;1.821108;22;20181009; 17:37:01.0870;-6.59748835;-80.29428996;2.33E-07;-0.5001;0.571414;3.643299;0.014651;7.282589;0.053376;79.070184;-76.795162;1112.406705;0.213505;0.000614;120
22x24; BAG;0.507373;3.542554;28;20181009; 17:37:14.0970;-6.59765769;-80.29385129;3.97E-06;-1.059572;-0.297575;4.557453;0.123373;8.842026;0.562269;11.064961;-56.695706;185.396121;2.249074;0.054482;120
22x24; BAG;0.74294;5.798554;41;20181009; 17:38:43.0860;-6.5989;-80.29093125;1.66E-05;0.845262;0.118263;2.954082;0.35894;6.581631;1.060337;3.250972;-49.548563;149.615794;4.241349;0.29892;120
22x24; BAG;0.724819;4.049927;40;20181009; 17:39:03.0870;-6.59921667;-80.29028125;5.09E-07;0.873013;0.053308;3.55159;0.340819;7.747808;1.21045;3.946399;-64.323405;137.664922;4.8418;0.324012;120
22x24; BAG;0.634217;4.457638;35;20181009; 17:39:09.0960;-6.59931667;-80.29008907;1.19E-05;-0.108654;-1.935983;1.71709;0.250217;5.970922;0.429645;6.603335;-52.053945;191.50686;1.718579;0.084434;120
22x24; BAG;0.453012;11.198457;25;20181009; 17:37:22.0870;-6.59777395;-80.29358543;1.72E-06;-1.058228;-0.217487;2.539262;0.069012;5.775242;0.17524;15.146012;-62.323896;294.396605;0.700958;0.009498;120
22x24; BAG;0.416771;8.516626;23;20181009; 17:37:41.0960;-6.59800359;-80.29297437;2.27E-07;-0.658313;0.17676;3.28819;0.032771;6.708271;0.107757;33.232584;-72.733637;426.143186;0.43103;0.002773;120
22x24; BAG;0.471132;11.588047;26;20181009; 17:37:42.0870;-6.59802209;-80.2929281;1.47E-05;-0.94618;-0.905512;1.970246;0.087132;4.08024;0.171672;7.717219;-52.092789;237.365638;0.68669;0.011748;120
22x24; BAG;0.434892;12.657155;24;20181009; 17:38:50.0870;-6.59900746;-80.29070175;1.16E-06;-1.433965;0.580626;1.640144;0.050892;5.426148;0.083469;28.070242;-64.13134;301.613289;0.333878;0.003336;120
22x24; BAG;0.887904;5.997879;49;20181009; 17:42:45.0870;-6.60285485;-80.2831903;2.22E-06;0.772906;-0.895211;3.990466;0.503904;8.541653;2.01081;2.887374;-58.971104;175.468701;8.043239;0.795808;120
22x24; BAG;0.416771;4.276433;23;20181009; 17:42:52.0870;-6.60298333;-80.28296524;3.98E-07;-1.621465;1.685705;4.195067;0.032771;7.716877;0.137477;34.470229;-70.726514;470.905617;0.549907;0.003538;120
22x24; BAG;0.489253;13.535999;27;20181009; 17:42:51.0860;-6.60296728;-80.28301544;7.87E-05;-0.807311;-1.172539;1.192001;0.105253;2.590806;0.125462;4.257443;-42.59524;142.982435;0.501847;0.010371;120
22x24; BAG;0.317108;14.948878;35;20181009; 17:42:57.0980;-6.60307183;-80.282823;0.000154424;1.710951;1.382217;2.840283;0.159614;12.259701;0.245025;48.813434;-44.859917;472.830283;1.8134;0.016148;120
22x24; BAG;0.74294;13.046746;41;20181009; 17:43:16.0870;-6.60340902;-80.2822153;2.65E-06;0.087168;-1.881079;1.735708;0.35894;8.906549;0.623014;10.132369;-57.164515;138.089308;2.492057;0.175634;120
22x24; BAG;0.398651;12.693396;22;20181009; 17:44:11.0870;-6.60433382;-80.28049902;1.37E-07;-1.824558;2.689013;3.475911;0.014651;6.940395;0.050924;75.272387;-78.729756;1019.603114;0.203696;0.000586;120
22x24; BAG;0.453012;8.752192;25;20181009; 17:33:55.0980;-6.5950007;-80.30046317;4.81E-07;-0.970191;-0.409378;3.866441;0.069012;7.838518;0.266831;18.324074;-68.004571;303.51662;1.067323;0.014463;120
22x24; BAG;0.724819;14.161155;40;20181009; 17:45:52.0870;-6.60614219;-80.27733229;0.000569398;0.231251;-1.100827;0.472039;0.340819;1.583797;0.16088;1.240759;-21.03372;7.224169;0.64352;0.043064;120
22x24; BAG;0.453012;12.521252;25;20181009; 17:45:56.0960;-6.60620902;-80.27719864;1.07E-05;-1.094026;-0.609463;2.618864;0.069012;5.420165;0.180733;12.935332;-54.365119;291.091617;0.722932;0.009796;120
22x24; BAG;1.177831;15.003757;65;20181009; 17:46:14.0870;-6.60654041;-80.27664292;0.00019807;1.289292;0.131922;0.743192;0.793831;3.00697;0.589969;1.219605;-33.045463;39.935965;2.359876;0.36783;120
22x24; BAG;0.652337;3.470072;36;20181009; 17:48:11.0980;-6.60890043;-80.27319914;2.70E-05;0.503982;-1.155759;3.168142;0.268337;6.954414;0.850131;4.527157;-48.535735;192.600004;3.400522;0.179166;120
22x24; BAG;0.507373;14.904095;28;20181009; 17:49:46.0860;-6.61089021;-80.27040291;0.000946134;1.427293;0.831877;1.413299;0.123373;3.010446;0.174364;4.136149;-34.917642;293.57352;0.697454;0.016895;120
22x24; BAG;0.453012;12.720577;25;20181009; 17:51:06.0850;-6.61257346;-80.26807654;6.73E-06;-1.258973;0.001912;2.778157;0.069012;5.587117;0.191726;12.956395;-56.015119;268.898098;0.766905;0.010392;120
22x24; BAG;0.453012;13.155468;25;20181009; 17:52:38.0870;-6.61451352;-80.26540315;4.37E-06;-1.04337;-0.301796;1.986018;0.069012;4.081387;0.137059;9.67159;-57.755569;260.880178;0.548236;0.007429;120
22x24; BAG;0.471132;12.512191;26;20181009; 17:56:00.0870;-6.61863433;-80.25942089;4.07E-06;-1.052165;-0.577945;2.126266;0.087132;4.396201;0.185267;8.301328;-57.613027;234.978167;0.741067;0.012678;120
22x24; BAG;0.434892;12.47595;24;20181009; 17:56:08.0860;-6.61880817;-80.25918366;2.75E-06;-1.411921;0.47262;2.230182;0.050892;4.521436;0.113497;14.333662;-60.492004;307.679466;0.453989;0.004537;120
22x24; BAG;0.706699;4.022747;39;20181009; 17:50:20.0860;-6.61160855;-80.26941623;6.05E-06;0.627287;-0.743055;3.305844;0.322699;7.217792;1.066791;3.886148;-55.594961;219.311941;4.267166;0.270375;120
22x24; BAG;0.398651;4.756626;22;20181009; 17:50:21.0960;-6.61162388;-80.26939279;1.72E-07;-2.074211;3.79257;3.5544;0.014651;7.175171;0.052074;78.674525;-77.06117;872.549558;0.208296;0.000599;120
22x24; BAG;0.688578;4.285494;38;20181009; 17:50:32.0980;-6.61186867;-80.26908133;1.42E-05;0.391434;-1.236842;5.535566;0.304578;10.08144;1.686013;4.797051;-51.14728;185.02586;6.744052;0.40332;120
22x24; BAG;0.416771;2.591229;23;20181009; 17:58:09.0870;-6.62115332;-80.25551002;2.76E-07;-1.339341;0.399262;2.347813;0.032771;7.971195;0.07694;65.717849;-73.03095;555.065137;0.307761;0.00198;120
22x24; BAG;0.398651;3.053301;22;20181009; 17:58:17.0960;-6.62130358;-80.25525951;2.46E-07;-0.973161;0.421458;3.570331;0.014651;7.240282;0.052307;79.751427;-76.852005;1193.628972;0.209229;0.000602;120
22x24; BAG;0.416771;13.155468;23;20181009; 17:58:59.0960;-6.6221;-80.25398333;7.14E-07;-1.523795;1.297431;3.25959;0.032771;6.622473;0.10682;32.672117;-67.763296;426.904839;0.427281;0.002749;120
22x24; BAG;0.416771;12.666216;23;20181009; 17:59:10.0870;-6.62228974;-80.25362052;5.65E-07;-1.582719;1.343964;2.681023;0.032771;5.39798;0.08786;26.391368;-68.987953;447.608153;0.35144;0.002261;120
22x24; BAG;0.398651;1.966072;22;20181009; 18:00:56.0870;-6.62424121;-80.25034212;2.70E-07;-1.45789;1.327112;3.643688;0.014651;7.275965;0.053382;78.917982;-74.925106;838.498524;0.213528;0.000614;120
22x24; BAG;0.434892;13.508818;24;20181009; 18:09:58.0860;-6.63402251;-80.23337164;2.98E-07;-0.052013;-1.528095;3.632333;0.050892;7.086094;0.184855;21.615881;-73.104759;609.643602;0.73942;0.007389;120
22x24; BAG;0.398651;3.053301;22;20181009; 18:13:44.0960;-6.63774057;-80.22608553;6.29E-07;-1.408367;0.396372;3.467154;0.014651;7.763773;0.050796;94.429679;-72.284623;1063.617182;0.203183;0.000584;120
22x24; BAG;0.434892;2.944578;24;20181009; 18:14:05.0960;-6.63801869;-80.22539595;3.85E-06;-1.411111;0.492104;3.327144;0.050892;6.861921;0.169323;22.129138;-59.801408;367.581109;0.677294;0.006768;120
22x24; BAG;0.561735;11.742071;31;20181009; 18:24:17.0870;-6.64825355;-80.20580957;3.76E-06;-0.447694;-1.582022;2.459978;0.177735;5.845643;0.437224;6.219434;-56.697719;175.68157;1.748895;0.061033;120
22x24; BAG;0.471132;10.464577;26;20181009; 18:23:08.0870;-6.64697503;-80.20794994;1.10E-05;-0.9241;-0.942134;2.223515;0.087132;4.695315;0.19374;9.055231;-53.685941;258.105814;0.774961;0.013258;120
22x24; BAG;0.434892;13.5813;24;20181009; 18:33:12.5980;-6.65821667;-80.18908333;2.71E-06;-1.432216;0.558039;1.976896;0.050892;4.140698;0.100607;13.561513;-60.353181;293.960345;0.402429;0.004021;120
22x24; BAG;0.869783;12.294746;48;20181009; 18:33:14.5870;-6.65824713;-80.18902241;9.55E-06;0.571747;-1.283214;2.442499;0.485783;5.565689;1.186525;2.077549;-52.359556;164.375336;4.746099;0.452698;120
22x24; BAG;0.434892;11.660529;24;20181009; 18:33:16.5870;-6.6583;-80.18896667;1.74E-06;-1.326418;0.257785;3.221986;0.050892;6.550198;0.163972;20.822359;-62.87582;336.43269;0.655887;0.006554;120
22x24; BAG;0.561735;12.050119;31;20181009; 18:33:24.5870;-6.65845;-80.18871667;2.42E-05;0.392534;-0.176654;2.128666;0.177735;4.290812;0.378338;3.872477;-48.413642;167.893477;1.513353;0.052813;120
22x24; BAG;0.416771;13.372914;23;20181009; 18:33:33.5960;-6.65861255;-80.18843745;4.01E-07;-1.740276;1.91992;3.535488;0.032771;7.143179;0.115862;35.045615;-70.777192;479.010985;0.463446;0.002982;120
22x24; BAG;0.434892;12.004818;24;20181009; 18:33:50.5870;-6.65893043;-80.18792248;2.17E-06;-1.456424;0.61563;2.378252;0.050892;5.277786;0.121033;18.314307;-61.718172;322.035676;0.484131;0.004838;120
22x24; BAG;0.416771;13.862167;23;20181009; 18:33:52.5870;-6.65898333;-80.18785;3.93E-07;-1.574337;1.311707;3.487431;0.032771;6.303698;0.114287;27.668462;-70.715756;463.382639;0.457147;0.002942;120
22x24; BAG;0.416771;11.597107;23;20181009; 18:34:03.5870;-6.65916376;-80.18750582;6.46E-07;-1.72422;1.780337;2.770441;0.032771;5.670613;0.09079;28.184548;-68.356196;442.737911;0.363161;0.002337;120
22x24; BAG;0.434892;13.871227;24;20181009; 18:34:06.5870;-6.65921375;-80.18742251;1.20E-06;-1.468014;0.82793;2.255147;0.050892;4.615779;0.114768;14.772696;-63.87192;291.844162;0.459071;0.004587;120
22x24; BAG;0.398651;14.016191;22;20181009; 18:31:02.5870;-6.65579725;-80.19315551;1.62E-07;-2.21682;4.16685;4.071851;0.014651;7.385421;0.059655;72.760324;-77.703148;954.757366;0.23862;0.000686;120
22x24; BAG;0.416771;13.409155;23;20181009; 18:31:21.5860;-6.65613333;-80.19255;5.10E-07;-1.635361;1.471765;2.622247;0.032771;5.306335;0.085934;26.07448;-69.050774;410.236517;0.343735;0.002212;120
22x24; BAG;0.434892;13.255131;24;20181009; 18:31:37.5870;-6.65645;-80.19205;4.59E-07;-1.347143;0.605364;2.792385;0.050892;5.645841;0.142109;17.849528;-68.474855;323.26171;0.568435;0.00568;120
22x24; BAG;0.471132;14.70477;26;20181009; 18:31:41.5870;-6.65651667;-80.19191667;3.02E-06;-0.898069;-0.858324;2.71854;0.087132;5.611346;0.236873;10.578116;-59.185165;250.292939;0.947493;0.01621;120
22x24; BAG;0.416771;13.246071;23;20181009; 18:32:41.5960;-6.65765;-80.19006667;9.11E-07;-1.640809;1.387529;1.168867;0.032771;2.42481;0.038305;12.214916;-65.388362;315.100661;0.15322;0.000986;120
22x24; BAG;0.453012;13.59036;25;20181009; 18:32:46.5870;-6.65773049;-80.18990569;4.40E-06;-1.279396;0.006315;2.710968;0.069012;5.564402;0.187089;13.169767;-57.851686;268.282068;0.748357;0.010141;120
22x24; BAG;0.398651;14.016191;22;20181009; 18:29:22.5860;-6.65391398;-80.19625538;2.68E-07;-1.558074;1.822657;2.863509;0.014651;5.674897;0.041952;61.087629;-74.67375;787.484656;0.167808;0.000483;120
22x24; BAG;0.416771;14.623227;23;20181009; 18:29:31.5980;-6.65409414;-80.19598966;5.31E-07;-1.508315;1.400531;2.586935;0.032771;5.331037;0.084777;26.677051;-69.180506;439.706917;0.339106;0.002182;120
22x24; BAG;0.416771;12.321926;23;20181009; 18:36:08.0960;-6.66149103;-80.1836346;7.34E-08;-1.709177;3.71209;5.338836;0.032771;10.468458;0.174959;49.844669;-77.629133;425.428603;0.699837;0.004503;120
22x24; BAG;0.398651;13.381974;22;20181009; 18:36:10.0870;-6.66152271;-80.18357125;1.54E-07;-1.61837;3.297227;1.027408;0.014651;5.878898;0.015052;182.719405;-77.621902;889.124006;0.060208;0.000173;120
22x24; BAG;0.398651;12.874601;22;20181009; 18:36:15.0870;-6.66161667;-80.18341667;2.48E-07;-1.466182;1.002653;3.192939;0.014651;6.949717;0.046778;82.163605;-75.260948;833.817442;0.187113;0.000538;120
22x24; BAG;0.453012;13.735324;25;20181009; 18:36:16.0980;-6.66164107;-80.1833756;3.60E-06;-1.167919;-0.261001;1.901421;0.069012;4.189912;0.131221;10.646264;-58.395399;248.550388;0.524883;0.007112;120
22x24; BAG;0.416771;12.031999;23;20181009; 18:36:17.0870;-6.6616525;-80.18336167;2.81E-07;-1.429558;1.535019;3.342723;0.032771;6.469211;0.109544;30.402006;-72.47606;497.750388;0.438178;0.002819;120
22x24; BAG;1.304675;12.349107;72;20181009; 18:36:26.0860;-6.66183934;-80.18307132;7.26E-07;0.688765;-1.04715;3.14014;0.920675;8.25477;2.891047;1.87562;-63.199603;151.643549;11.564189;2.090505;120
22x24; BAG;0.416771;12.031999;23;20181009; 18:34:49.5860;-6.66001667;-80.18608333;5.86E-07;-1.670318;1.871208;2.723865;0.032771;5.506363;0.089264;27.029872;-68.681136;432.675554;0.357056;0.002298;120
22x24; BAG;0.489253;11.959517;27;20181009; 18:34:55.5870;-6.66013333;-80.1859;2.30E-06;0.073613;-0.725801;2.490066;0.105253;4.168488;0.262087;5.275968;-60.673797;269.012944;1.048347;0.021666;120
22x24; BAG;0.398651;11.207517;22;20181009; 18:34:58.5870;-6.66018038;-80.18580591;2.96E-07;-1.611881;1.60957;2.996973;0.014651;5.989685;0.043907;65.022109;-74.291104;794.683893;0.175629;0.000505;120
22x24; BAG;0.434892;12.240384;24;20181009; 18:35:06.5960;-6.66034717;-80.18555566;8.82E-07;-1.414301;0.679108;3.3737;0.050892;6.893595;0.171693;22.025707;-65.826205;337.192681;0.686771;0.006863;120
22x24; BAG;0.434892;11.008192;24;20181009; 18:35:07.5960;-6.66036391;-80.18552218;1.55E-06;-1.348313;0.269131;2.651357;0.050892;6.052918;0.134932;21.607584;-63.254979;328.851221;0.539726;0.005393;120
22x24; BAG;0.597976;13.699083;33;20181009; 18:38:35.0870;-6.66428333;-80.17908333;3.27E-06;-0.196663;-0.970285;2.524502;0.213976;4.975455;0.540183;3.646828;-55.740584;122.697018;2.16073;0.090781;120
22x24; BAG;0.398651;12.729637;22;20181009; 18:38:47.0860;-6.66451667;-80.17871667;1.71E-07;-1.893013;3.20531;3.255611;0.014651;6.499618;0.047697;70.482137;-77.088371;874.018992;0.190786;0.000549;120
22x24; BAG;0.453012;13.57224;25;20181009; 18:39:10.0870;-6.66495589;-80.17798823;3.53E-07;-0.85078;-0.508621;3.215035;0.069012;6.966909;0.221876;17.408451;-68.946673;277.220917;0.887504;0.012026;120
22x24; BAG;0.416771;12.720577;23;20181009; 18:41:41.0960;-6.6679689;-80.17339554;5.85E-07;-1.593144;1.224279;3.378998;0.032771;6.534117;0.110733;30.682148;-68.637718;427.615411;0.442933;0.00285;120
22x24; BAG;1.540241;13.191709;85;20181009; 18:41:55.0960;-6.66823333;-80.17296667;3.97E-07;0.717176;-0.818245;3.846049;1.156241;10.446484;4.446959;1.952843;-65.810471;151.449454;17.787836;4.038325;120
22x24; BAG;0.471132;13.092047;26;20181009; 18:39:32.0870;-6.66541462;-80.17733538;1.20E-05;-1.074188;-0.492256;1.859592;0.087132;3.781499;0.162031;7.022961;-52.491646;213.413794;0.648124;0.011088;120
22x24; BAG;0.434892;13.472577;24;20181009; 18:39:34.0870;-6.66545588;-80.17727158;1.97E-07;-0.957669;0.696445;4.086028;0.050892;8.176092;0.207944;25.582025;-72.598851;358.373653;0.831777;0.008312;120
22x24; BAG;0.597976;12.992384;33;20181009; 18:42:22.0970;-6.66877254;-80.17213825;9.32E-06;-0.327054;-1.530257;2.663367;0.213976;5.80352;0.569896;4.703026;-52.012968;148.22419;2.279585;0.095775;120
22x24; BAG;0.434892;13.816866;24;20181009; 18:42:28.0870;-6.66889045;-80.17195242;3.34E-06;-1.412757;0.481305;2.977613;0.050892;5.826995;0.151535;17.830594;-59.762263;315.936288;0.606141;0.006057;120
22x24; BAG;0.706699;12.8293;39;20181009; 18:42:29.0860;-6.66890188;-80.17192958;1.10E-07;-0.345043;-0.333826;4.359953;0.322699;9.29587;1.406951;4.88755;-66.616742;50.676567;5.627805;0.356588;120
22x24; BAG;0.416771;13.898408;23;20181009; 18:42:52.0870;-6.66939044;-80.17123578;5.26E-07;-1.604342;1.377284;3.442533;0.032771;6.852902;0.112815;33.126132;-69.446402;463.420602;0.451262;0.002904;120
22x24; BAG;0.416771;13.880288;23;20181009; 18:42:58.0870;-6.66950569;-80.17105529;4.32E-07;-1.626039;1.342698;3.380306;0.032771;6.093895;0.110776;26.676812;-69.734664;406.127082;0.443105;0.002851;120
22x24; BAG;1.467759;13.844047;81;20181009; 18:43:06.0870;-6.66967236;-80.17081097;2.74E-06;1.133498;-0.341045;3.298481;1.083759;8.713862;3.574758;1.690304;-57.699666;161.259175;14.299031;3.04277;120
22x24; BAG;0.471132;12.186023;26;20181009; 18:43:54.0870;-6.67065564;-80.16937769;6.63E-06;-1.095903;-0.490838;2.830454;0.087132;5.721921;0.246624;10.564225;-55.607968;241.124941;0.986498;0.016877;120
22x24; BAG;1.032867;13.463517;57;20181009; 18:43:55.0870;-6.67066667;-80.16936667;2.68E-07;-0.062215;-0.97742;3.926186;0.648867;9.412275;2.547574;2.767276;-66.272385;113.605988;10.190295;1.298293;120
22x24; BAG;0.670458;13.862167;37;20181009; 18:43:56.0960;-6.67069054;-80.16931892;2.18E-07;-0.146522;-1.542414;3.665747;0.286458;8.380969;1.050082;5.322989;-69.170774;180.104476;4.200327;0.236251;120
22x24; BAG;0.489253;13.898408;27;20181009; 18:44:06.0870;-6.67087231;-80.16900538;1.93E-07;-0.601299;-0.686667;4.047671;0.105253;5.57004;0.426029;5.795184;-69.897467;188.031781;1.704117;0.035218;120
22x24; BAG;0.416771;7.610602;23;20181009; 18:56:40.0870;-6.68485793;-80.14543413;4.49E-07;-1.747334;2.090852;3.183787;0.032771;6.429416;0.104336;31.52818;-69.911254;440.1725;0.417344;0.002685;120
22x24; BAG;0.471132;8.30824;26;20181009; 18:57:11.0870;-6.68543333;-80.14448333;1.90E-05;-1.092495;-0.565458;3.047396;0.087132;5.702798;0.265527;9.74669;-51.538576;270.59501;1.062109;0.018171;120
22x24; BAG;0.652337;8.779373;36;20181009; 18:58:15.0870;-6.68658333;-80.14246667;3.54E-06;-0.140883;-1.961902;3.507365;0.268337;7.551405;0.941157;4.821516;-56.66833;164.263481;3.764627;0.19835;120
22x24; BAG;0.733879;9.930023;81;20181009; 19:02:08.0870;-6.69086555;-80.13518445;1.95E-07;0.263755;-1.690222;5.707937;1.083759;15.341457;3.133776;5.976617;-68.249246;130.511599;24.744109;1.352861;120
22x24; BAG;0.543614;9.522312;30;20181009; 19:02:12.0870;-6.6909322;-80.13505114;1.66E-05;-0.291085;-1.678112;3.109142;0.159614;6.087467;0.496264;5.942247;-51.346832;225.834665;1.985055;0.062212;120
22x24; BAG;0.434892;9.540433;24;20181009; 19:02:19.0870;-6.69105;-80.13485;8.24E-07;-1.551669;1.07895;3.002542;0.050892;6.727987;0.152804;23.573603;-65.876001;318.81869;0.611216;0.006108;120
22x24; BAG;0.416771;12.285685;23;20181009; 19:02:25.0860;-6.69115564;-80.13464718;2.48E-05;-0.481893;-1.037123;2.574233;0.032771;5.065966;0.08436;24.208988;-53.640365;573.457299;0.337441;0.002171;120
22x24; BAG;0.471132;11.116914;26;20181009; 19:02:27.0980;-6.6912;-80.1346;8.79E-07;-0.526778;-1.228572;1.629394;0.087132;7.260255;0.141973;29.545247;-64.935456;274.010972;0.567893;0.009716;120
22x24; BAG;0.471132;10.392095;26;20181009; 19:02:35.0870;-6.69135;-80.13435;2.56E-06;-0.777763;-0.830828;2.55655;0.087132;5.287365;0.222759;9.986983;-60.051653;259.564976;0.891034;0.015244;120
22x24; BAG;0.471132;12.004818;26;20181009; 19:02:36.0870;-6.69137441;-80.13430117;3.50E-07;-0.325717;-1.682082;3.468701;0.087132;6.79856;0.302237;12.169619;-69.186665;290.331597;1.208946;0.020683;120
22x24; BAG;0.453012;11.814553;25;20181009; 19:02:43.0870;-6.6915;-80.1341;2.80E-06;-1.181602;-0.240037;2.322383;0.069012;4.786491;0.160272;11.375388;-60.064093;284.23732;0.641089;0.008687;120
22x24; BAG;0.453012;11.923276;25;20181009; 19:02:46.0870;-6.69155621;-80.13400425;6.65E-07;-1.28273;0.175827;1.373086;0.069012;7.472483;0.094759;46.891897;-66.337281;286.023566;0.379038;0.005136;120
22x24; BAG;0.471132;11.751131;26;20181009; 19:02:54.0870;-6.69170619;-80.13375428;7.22E-06;-1.04874;-0.63506;2.102209;0.087132;4.383653;0.183171;8.348465;-55.207985;239.417807;0.732683;0.012535;120
22x24; BAG;0.416771;11.778312;23;20181009; 19:03:17.0870;-6.69211943;-80.13304447;4.48E-07;-1.473216;1.450721;3.676437;0.032771;6.890885;0.120481;31.363372;-70.124379;460.72817;0.481923;0.003101;120
22x24; BAG;0.416771;11.470264;23;20181009; 19:08:01.0960;-6.69733755;-80.12419578;3.04E-07;-1.390404;0.935498;3.834604;0.032771;7.725867;0.125664;37.79844;-71.904292;471.620115;0.502656;0.003234;120
22x24; BAG;0.634217;11.144095;35;20181009; 19:08:04.0870;-6.6974;-80.12408523;8.37E-07;0.541502;-1.497114;2.940761;0.250217;6.382624;0.735828;4.405675;-63.316835;179.582792;2.943311;0.144605;120
22x24; BAG;0.525494;10.491758;29;20181009; 19:08:19.0980;-6.69768333;-80.12363333;4.26E-05;-0.566253;-1.476468;1.953192;0.141494;4.241187;0.276365;5.179433;-46.893631;208.187775;1.105459;0.030712;120
22x24; BAG;0.434892;12.0773;24;20181009; 19:08:21.0960;-6.69771919;-80.12357829;4.69E-07;-1.569015;1.357115;2.786117;0.050892;5.744336;0.14179;18.519323;-68.149155;306.04724;0.567159;0.005667;120
22x24; BAG;0.416771;12.521252;23;20181009; 19:08:35.0860;-6.69796667;-80.12313333;6.43E-07;-1.636809;1.53822;3.431118;0.032771;6.454507;0.112441;29.484277;-68.47924;452.914323;0.449765;0.002894;120
22x24; BAG;1.069108;11.361541;59;20181009; 19:08:39.0870;-6.69803333;-80.12301667;1.59E-07;-0.414382;-1.496524;4.002696;0.685108;9.334896;2.74228;2.5287;-68.292371;107.381338;10.96912;1.475574;120
22x24; BAG;0.398651;8.616288;22;20181009; 19:13:17.0870;-6.70311846;-80.11431309;2.21E-07;-1.875117;2.998136;3.555603;0.014651;7.653472;0.052092;89.482806;-76.022374;884.002333;0.208366;0.000599;120
22x24; BAG;0.561735;8.262939;31;20181009; 19:13:20.0960;-6.70318111;-80.11420944;2.20E-06;-0.42991;-1.665343;2.882805;0.177735;6.187698;0.512375;5.946486;-59.978599;218.795307;2.0495;0.071524;120
22x24; BAG;0.779181;9.259565;43;20181009; 19:13:23.0960;-6.70321667;-80.11413333;5.88E-07;0.594614;-0.408191;3.169495;0.395181;7.154791;1.252523;3.252358;-63.192319;122.703252;5.010092;0.388751;120
22x24; BAG;0.434892;8.344481;24;20181009; 19:13:30.0980;-6.70335582;-80.11390502;1.75E-06;-1.36944;0.40658;3.364104;0.050892;6.454816;0.171204;19.366143;-62.882159;339.701989;0.684817;0.006843;120
22x24; BAG;1.069108;8.734071;59;20181009; 19:13:32.0870;-6.70339039;-80.11383589;6.38E-07;0.558449;-1.346399;2.532476;0.685108;7.728103;1.735021;2.739247;-63.258063;135.131886;6.940082;0.933585;120
22x24; BAG;0.434892;11.678649;24;20181009; 19:14:15.0860;-6.70416667;-80.11251667;1.14E-06;-1.154393;0.047233;2.617385;0.050892;6.008662;0.133203;21.569131;-64.601163;329.483825;0.532811;0.005324;120
22x24; BAG;0.453012;12.412529;25;20181009; 19:14:16.0980;-6.7041991;-80.11248423;7.54E-08;-1.488626;3.70288;3.802472;0.069012;7.794782;0.262416;18.425;-74.051817;191.752526;1.049665;0.014223;120
