"Region_class","Date_S","DN","barco","Sv_mean_38kHz","NASC_38kHz","Sv_max_38kHz","Sv_min_38kHz","Sv_noise_38kHz","NASC_noise_38kHz","Height_mean","Depth_mean","Dist_M","Date_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation_38kHz","Skewness_38kHz","Kurtosis_38kHz","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness_38kHz","Corrected_mean_amplitude","Corrected_MVBS_38kHz","Coefficient_of_variation_38kHz","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC","ABC_noise","Area_Backscatter_Strength","Thickness_mean","Sv_mean_70kHz","NASC_70kHz","Sv_max_70kHz","Sv_min_70kHz","Sv_noise_70kHz","NASC_noise_70kHz","Standard_deviation_70kHz","Skewness_70kHz","Kurtosis_70kHz","Image_compactness_70kHz","Corrected_MVBS_70kHz","Coefficient_of_variation_70kHz","Sv_mean_120kHz","NASC_120kHz","Sv_max_120kHz","Sv_min_120kHz","Sv_noise_120kHz","NASC_noise_120kHz","Standard_deviation_120kHz","Skewness_120kHz","Kurtosis_120kHz","Image_compactness_120kHz","Corrected_MVBS_120kHz","Coefficient_of_variation_120kHz","Sv_mean_200kHz","NASC_200kHz","Sv_max_200kHz","Sv_min_200kHz","Sv_noise_200kHz","NASC_noise_200kHz","Standard_deviation_200kHz","Skewness_200kHz","Kurtosis_200kHz","Image_compactness_200kHz","Corrected_MVBS_200kHz","Coefficient_of_variation_200kHz","ddB70","ddB120","ddB200","mes","VI","DC"
" ""Unclassified regions""",20200930,1,"flores",-37.956385,15999.76652,-27.259609,-67.961846,-979.85493,0,2.318784,9.176763,6.238646,20200930,-6.0062,-82.56096667," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",8.060682,3.108478,58.610894,18.699555,0.000303081,3.420057,13.098271,11.36842,6.233865,2.724478,54.189259,12.675129,18.435894,0.000149,-38.256409,202.861732,0.001808487,1.27965e-05,67.936114,9.889424,0.000371212,0,-34.30378189,2.318784,-44.312325,3702.709462,-37.862736,-67.714662,-979.648591,0,3.80784e-05,1.313984,1.13981,18.080502,-44.649058,111.066997,-47.0736,1960.614267,-37.525226,-67.734527,-979.20412,0,2.81085e-05,2.376614,6.306004,17.776302,-47.440739,155.923544,-49.980345,1003.962885,-41.359618,-67.750646,-979.342935,0,1.22039e-05,1.794923,4.041736,17.696271,-50.355378,132.445342,6.35594,9.117215,12.02396,9,"Spring",84.0915993383425
" ""Unclassified regions""",20200930,1,"flores",-44.727526,2270.172958,-34.538235,-67.688253,-981.614445,0,1.564299,7.623646,6.272861,20200930,-6.00621667,-82.56039824," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",7.659778,2.580339,51.82083,13.63639,5.67517e-05,3.728955,15.315301,9.618515,6.376946,2.196339,48.487166,9.663147,19.360883,3e-05,-45.225971,189.049778,0.000243735,3.0463e-06,56.023736,7.889871,5.26705e-05,0,-42.78432888,1.564299,-47.699193,1145.228962,-36.979727,-66.91434,-981.514356,0,3.80172e-05,3.522736,12.208819,19.22637,-48.210772,251.800745,-54.618598,232.783256,-48.444117,-67.262755,-980.962471,0,3.15793e-06,1.42966,1.672021,18.737461,-55.178573,104.054347,-52.868907,348.273876,-45.248489,-67.610679,-981.007849,0,6.4225e-06,2.10683,3.935889,18.917956,-53.410714,140.855977,2.971667,9.891072,8.141381,9,"Spring",84.0577042432068
" ""Unclassified regions""",20200930,1,"flores",-61.911273,13.495863,-55.269767,-67.826193,-958.10592,0,0.486224,97.606892,6.302169,20200930,-6.0062,-82.55991191," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",27.373311,2.188007,110.917792,12.821539,5.91058e-07,1.805525,3.451258,3.557217,21.311425,1.804007,98.02602,8.230284,92.909062,5.64e-07,-62.483709,104.713039,3.8265e-07,2.05175e-08,153.783795,1.882366,3.13119e-07,0,-65.04291162,0.486224,-64.273079,7.834658,-54.258963,-67.94641,-956.365487,0,5.62522e-07,3.518644,14.703959,91.677812,-64.971965,176.740439,-64.424323,7.56651,-60.682305,-67.969919,-950.749732,0,1.47275e-07,0.864586,0.353397,91.566346,-65.142023,48.120587,NA,0.600776,-65.021713,-67.901906,-955.596644,0,7.53209e-08,2.369333,4.016364,-1,-1,-1,2.36180599999999,2.51305,NA,9,"Spring",84.028671322799
" ""Unclassified regions""",20200930,1,"flores",-48.023887,1281.426558,-41.069589,-67.332468,-981.732732,0,1.886213,7.750734,6.324025,20200930,-6.0062,-82.55955," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",6.523607,2.384173,22.746426,11.687774,2.02695e-05,1.498843,1.420212,8.708294,5.343312,2.000173,19.617837,8.031272,3.813362,1.39e-05,-48.570429,145.843144,2.71509e-05,1.31777e-06,42.750189,9.649025,2.97305e-05,0,-45.26798114,1.886213,-49.651811,880.84871,-42.412113,-67.176589,-981.755846,0,1.46561e-05,1.447461,0.885286,3.81666,-50.20698,153.715351,-51.813652,535.447986,-45.545462,-67.76851,-980.815878,0,6.02386e-06,1.263635,1.896008,3.828068,-52.394929,104.560613,-52.552705,451.660375,-45.773995,-67.911131,-980.976085,0,6.60301e-06,1.241674,0.510425,3.826076,-53.129761,135.743305,1.627924,3.789765,4.528818,9,"Spring",84.0070794214466
" ""Unclassified regions""",20200930,1,"flores",-72.372483,2.711794,-60.881248,-67.993664,-968.544713,0,1.086458,66.219865,6.366876,20200930,-6.0062,-82.55885446," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",23.712573,2.957581,183.877866,24.044167,1.37123e-07,2.874125,9.255069,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,2.40737e-06,2.35692e-08,-9999,-9999,6.29165e-08,0,-72.01235175,1.086458,-73.488981,2.097041,-63.025046,-67.990294,-967.564709,0,1.11262e-07,2.476413,5.223828,-1,-1,-1,-62.975378,23.602995,-55.595211,-67.926602,-956.909142,0,4.15219e-07,2.790029,9.75168,135.45385,-63.433251,91.538238,-65.197301,14.1506,-58.320222,-67.993557,-956.323362,0,3.30413e-07,1.119734,0.804017,128.842371,-65.754512,124.310475,1.11649799999999,-9.397105,-7.17518200000001,9,"Spring",83.965582836725
" ""Unclassified regions""",20200930,1,"flores",-56.1483,174.200397,-45.786679,-67.823957,-968.456172,0,1.664897,35.556895,6.63032,20200930,-6.00616667,-82.55452566," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",9.226039,2.972671,47.238644,16.330041,4.21688e-06,3.462507,13.838385,7.048278,4.84646,2.588671,37.711486,7.470104,15.149935,2.63e-06,-55.803714,160.458449,1.39552e-05,2.75877e-07,50.183563,4.618237,4.04164e-06,0,-53.93442695,1.664897,-53.28493,336.810908,-46.963566,-67.721939,-967.138874,0,5.11948e-06,0.771198,-0.739759,17.052848,-52.216876,85.292969,-52.677236,387.396438,-44.810606,-67.694403,-965.002004,0,7.03945e-06,1.768493,2.204804,16.368391,-51.880434,108.538039,-52.659097,389.017792,-42.043731,-67.920384,-963.903268,0,1.04142e-05,3.182972,10.686462,17.602582,-51.36586,142.62973,-2.86337,-3.471064,-3.489203,9,"Spring",83.7072865190746
" ""Unclassified regions""",20200930,1,"flores",-41.588762,7116.48586,-33.169596,-66.977671,-980.292212,0,2.3804,8.654122,6.754802,20200930,-6.00616667,-82.55249127," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",13.33509,4.194937,53.489803,34.725412,8.49798e-05,2.03802,4.600442,10.374636,11.76378,3.810937,49.579181,27.829451,7.028849,6.52e-05,-41.854601,130.249489,0.000108552,3.26231e-06,179.324072,47.807487,0.00016511,0,-37.82226243,2.3804,-44.684839,3488.654375,-38.042163,-67.300894,-980.097224,0,3.26233e-05,1.155128,0.842945,7.025937,-44.957918,102.169046,-47.610374,1778.706806,-37.982094,-67.863328,-979.726183,0,2.48632e-05,2.857594,10.115198,7.020788,-47.898352,153.246778,-51.77476,681.813844,-44.163204,-67.864373,-979.788035,0,7.30833e-06,1.531338,2.155536,7.01815,-52.072064,117.76718,3.09607699999999,6.021612,10.185998,9,"Spring",83.5859129800577
" ""Unclassified regions""",20200930,1,"flores",-41.815685,4110.315341,-34.750998,-66.800402,-981.773111,0,1.448611,7.488421,7.813903,20200930,-6.00595,-82.53508333," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",6.386898,2.248365,28.160996,9.595767,6.79816e-05,1.78897,3.580827,10.435835,5.019176,1.864365,24.657553,6.252969,7.737555,5.79e-05,-42.372918,117.404149,7.03109e-05,2.36695e-06,37.430313,5.616168,9.53637e-05,0,-40.20616692,1.448611,-52.339977,364.288903,-43.148054,-66.264399,-982.368672,0,9.72023e-06,2.962926,8.745038,7.639173,-52.968672,192.550129,-51.694905,422.623041,-40.981154,-67.61212,-981.139861,0,1.094e-05,4.438518,23.450279,7.633397,-52.328069,186.992898,-49.660675,675.112577,-40.698538,-65.384939,-980.867335,0,1.7066e-05,2.720751,7.308675,7.666819,-50.26858,181.547377,10.524292,9.87922,7.84499,9,"Spring",82.5471049259248
" ""Unclassified regions""",20200930,1,"flores",-59.440273,28.607629,-51.061892,-67.97833,-960.881537,0,0.583468,80.221008,8.113948,20200930,-6.00586667,-82.53014395," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",15.836123,2.142737,60.502446,10.014878,1.46059e-06,2.188971,6.035734,6.422728,6.8341,1.758737,41.730401,3.5474,39.06475,1.34e-06,-58.735404,109.161504,2.55563e-06,1.10003e-07,48.07755,1.185651,6.63728e-07,0,-61.78009963,0.583468,-58.750752,33.530033,-52.997444,-67.757822,-958.160158,0,1.22708e-06,0.769202,-0.270537,41.66291,-57.32085,66.215127,-59.072411,31.136374,-53.224789,-67.922298,-953.986128,0,1.07149e-06,1.078239,0.384945,38.3937,-58.552727,76.781973,-58.940422,32.097187,-52.433954,-67.86805,-951.932784,0,1.42797e-06,1.126488,0.319226,41.244052,-57.628326,82.70901,-0.689520999999999,-0.367861999999995,-0.499851,9,"Spring",82.2523266463597
" ""Unclassified regions""",20200930,1,"flores",-44.648001,13114.43673,-34.441448,-67.727133,-978.986969,0,8.872744,9.677194,8.118534,20200930,-6.00586667,-82.53006723," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",9.956341,10.487342,152.628108,86.485045,4.35824e-05,2.555421,9.509129,9.635001,8.325154,10.103342,148.597734,69.667971,25.222106,3.46e-05,-44.612581,126.057743,0.000102759,1.89805e-06,336.447494,194.756111,0.000304269,0,-35.16742192,8.872744,-48.127335,5885.946121,-37.001262,-67.926018,-978.717393,0,2.37977e-05,3.460916,15.634925,24.882629,-48.107321,153.909863,-50.242017,3616.996465,-40.634463,-67.897372,-978.286938,0,1.20098e-05,2.155359,5.466239,24.449238,-50.241643,126.969467,-50.73519,3228.722692,-40.584999,-67.828879,-977.900501,0,1.12486e-05,3.350962,15.118749,24.568904,-50.729382,133.056818,3.479334,5.594016,6.087189,9,"Spring",82.247749470447
" ""Unclassified regions""",20200930,1,"flores",-41.956793,13359.75214,-32.05502,-67.947302,-977.778168,0,4.863913,11.456593,8.478688,20200930,-6.00579707,-82.52419414," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",9.865724,6.428212,117.243207,51.667514,0.000102559,2.801598,8.416448,10.396783,7.781109,6.044212,112.305977,38.315951,26.194871,6.35e-05,-41.971809,161.49395,0.000345195,5.05969e-06,188.1227,47.081845,0.000309961,0,-35.08693433,4.863913,-45.688779,5657.176609,-31.957821,-67.982062,-977.441548,0,5.63781e-05,5.680919,41.892936,25.788974,-45.724998,210.673526,-48.113636,3236.786507,-35.586488,-67.872181,-976.919099,0,2.40091e-05,4.780277,40.341012,25.22653,-48.178461,157.841491,-49.975476,2108.288744,-41.619503,-67.992966,-976.600585,0,1.0867e-05,1.517087,2.113437,25.19903,-50.041682,109.717722,3.731986,6.156843,8.018683,9,"Spring",81.8972803040732
" ""Unclassified regions""",20200930,1,"flores",-44.845484,1328.447419,-30.067203,-67.933532,-978.370344,0,0.940591,10.780017,8.919303,20200930,-6.00565,-82.51696661," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",9.861196,2.278545,28.74698,6.386234,0.000121096,5.911632,37.542959,9.609521,8.048945,1.894545,24.354479,4.334126,10.890462,2.87e-05,-45.427619,422.563055,0.00273251,1.9059e-05,60.996344,4.500668,3.08214e-05,0,-45.11147465,0.940591,-53.291847,189.980093,-37.773582,-67.91401,-979.166722,0,1.71961e-05,6.946184,54.166452,11.107826,-53.926308,424.678004,-55.619103,111.168685,-46.029463,-67.955701,-977.634689,0,3.66757e-06,2.976107,11.134109,11.219526,-56.277654,155.648119,-53.86122,166.636762,-44.471674,-67.967254,-977.519772,0,4.92191e-06,2.389594,9.18254,11.124874,-54.499438,138.700216,8.446363,10.773619,9.015736,9,"Spring",81.4659194226733
" ""Unclassified regions""",20200930,1,"flores",-45.447987,2015.905264,-35.486922,-67.90925,-971.408695,0,1.639747,24.037337,9.607143,20200930,-6.00535,-82.50568711," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",8.366564,2.112558,59.027662,14.393744,5.96326e-05,2.892771,7.807165,10.253128,4.053546,1.728558,49.633626,5.70607,34.356197,3.06e-05,-45.146829,195.059214,0.000387447,1.82709e-06,28.027156,5.064218,4.67712e-05,0,-43.30021715,1.639747,-52.322336,414.033219,-42.379729,-67.941205,-970.944853,0,1.00424e-05,2.854959,9.408808,30.16883,-52.525355,179.627976,-53.064857,348.965938,-41.851839,-67.815596,-969.438514,0,7.75497e-06,3.254247,15.61596,28.967564,-53.393222,169.395677,-57.663472,121.03795,-47.775468,-67.938736,-969.796378,0,2.84531e-06,2.452991,6.318109,27.185714,-58.158502,186.199947,6.874349,7.61687000000001,12.215485,9,"Spring",80.7926474494818
" ""Unclassified regions""",20200930,1,"flores",-42.83345,18906.7656,-29.649821,-67.943145,-977.366384,0,8.423071,11.856165,10.118712,20200930,-6.00513333,-82.49729657," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",30.019611,14.697368,312.463555,262.999752,8.65186e-05,4.383369,31.654275,10.006065,27.943786,14.313368,307.543905,238.417317,31.569419,5.19e-05,-42.844557,166.55788,0.000296332,3.53183e-06,1599.878766,1133.012904,0.000438657,0,-33.57874594,8.423071,-47.431826,6558.124931,-35.729997,-67.975625,-977.150191,0,3.02312e-05,3.359676,14.853635,31.399555,-47.451063,168.09776,-49.406637,4161.966633,-37.495467,-67.966361,-976.342229,0,1.70653e-05,3.194323,15.013018,31.240637,-49.433889,149.796688,-51.324173,2676.362568,-40.418981,-67.953588,-976.367525,0,1.02427e-05,2.544165,8.214741,31.217621,-51.352625,139.854831,4.598376,6.573187,8.490723,9,"Spring",80.291824163651
" ""Unclassified regions""",20200930,1,"flores",-51.153226,584.739868,-43.027236,-67.995781,-979.955226,0,1.769267,9.246672,10.716208,20200930,-6.00478333,-82.4875292," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",11.697075,2.912312,59.44755,20.856872,1.0768e-05,2.083348,4.107865,7.602511,10.468342,2.528312,56.222083,16.204758,15.522492,6.87e-06,-51.628489,156.669044,2.93742e-05,5.21196e-07,105.868942,14.627065,1.35666e-05,0,-48.67529129,1.769267,-50.720522,646.000867,-43.380971,-67.832851,-979.797072,0,9.47974e-06,1.714048,2.803511,15.539673,-51.192089,124.739888,-54.513796,269.715371,-48.472705,-67.99865,-979.185434,0,3.60731e-06,1.217697,0.605616,15.433558,-55.009097,114.312419,-56.64371,165.163589,-47.624391,-67.841975,-979.83301,0,3.2125e-06,2.503158,6.484884,15.404262,-57.146059,166.513602,-0.432703999999994,3.36057,5.490484,9,"Spring",79.7087130791546
" ""Unclassified regions""",20200930,1,"flores",-54.874416,324.966946,-48.842516,-67.95058,-978.458701,0,2.316269,11.035879,11.255915,20200930,-6.00458333,-82.47873017," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",5.185627,2.655787,37.388222,12.092708,3.199e-06,1.225209,0.661501,6.601547,3.912678,2.271787,34.074325,7.804962,11.837878,2.98e-06,-55.253366,107.238472,9.0218e-06,1.53209e-07,35.555089,9.784961,7.53958e-06,0,-51.22652645,2.316269,-53.424003,453.816749,-46.804509,-67.875266,-978.102775,0,4.58448e-06,1.498471,1.663015,12.069369,-53.761642,109.007019,-58.86356,129.695463,-52.842072,-67.868047,-977.403515,0,1.11636e-06,1.270682,1.182157,11.25673,-59.338513,95.864353,-65.136783,30.59162,-56.254924,-67.976809,-980.14577,0,5.13659e-07,2.238716,4.734954,10.362287,-65.786773,194.693827,-1.450413,3.989144,10.262367,9,"Spring",79.1835368940256
" ""Unclassified regions""",20200930,1,"flores",-42.777333,6594.661609,-32.719011,-67.939273,-978.421666,0,2.90024,10.829741,12.392298,20200930,-6.00395,-82.4601," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",17.041592,4.828704,70.193023,43.343694,8.54928e-05,2.797128,8.73233,10.065448,15.134166,4.444704,65.610172,35.431255,9.668207,5.02e-05,-42.9918,170.258696,0.000400051,2.95258e-06,269.06756,82.016369,0.000153003,0,-38.15299319,2.90024,-46.851208,2581.10116,-39.383196,-67.999108,-978.412667,0,2.17859e-05,1.37176,1.838739,9.659409,-47.076177,111.12008,-48.267653,1862.775583,-38.213029,-67.883914,-977.63009,0,2.50261e-05,2.750175,8.553971,9.651855,-48.502557,177.275887,-53.411089,569.923983,-41.942559,-67.946036,-978.218646,0,8.11293e-06,4.193496,22.5558,9.642702,-53.659717,188.429626,4.073875,5.49032,10.633756,9,"Spring",78.0713563041953
" ""Unclassified regions""",20200930,1,"flores",-47.69029,1937.231451,-39.391833,-67.551887,-982.107656,0,2.640698,7.092159,13.040004,20200930,-6.00348333,-82.4495," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",2.347894,2.640698,10.123051,6.200077,2.77301e-05,2.271719,4.009531,9.671462,1.147895,2.256698,6.955053,2.590451,1.485989,1.89e-05,-47.227572,146.456263,-9.9e+37,1.23128e-06,10.361805,4.591331,4.49459e-05,0,-43.47310323,2.640698,-49.63195,1238.840766,-43.327022,-65.784793,-981.946605,0,9.97036e-06,1.182908,0.845564,1.462099,-49.309396,85.045325,-47.214742,2161.405567,-38.682281,-65.754884,-981.637812,0,3.06765e-05,2.218223,4.506243,1.468092,-46.857182,148.773017,-53.269547,536.112308,-43.857849,-67.934967,-981.887722,0,7.65738e-06,3.208567,11.096424,1.408397,-53.256213,162.069524,1.94166000000001,-0.475547999999996,5.57925700000001,9,"Spring",77.4384476585972
" ""Unclassified regions""",20200930,1,"flores",NA,0.185704,-66.68013,-67.908704,-972.681681,0,0.700985,93.310748,14.03363,20200930,-6.0027,-82.43323297," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",32.752663,2.218186,97.184442,22.983365,3.3306e-08,5.291823,26.375141,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,-9.9e+37,3.46744e-08,-9999,-9999,4.30853e-09,0,-83.65671145,0.700985,NA,0.545906,-65.438983,-67.976436,-966.030358,0,6.03615e-08,3.130285,8.137146,-1,-1,-1,-64.376105,11.030372,-58.311111,-67.915789,-952.281701,0,2.87369e-07,1.123393,1.467726,38.119662,-65.108494,93.172991,-64.649598,10.357165,-57.889449,-67.935265,-949.404395,0,3.61199e-07,1.170645,0.960217,38.212113,-65.38934,124.933958,NA,NA,NA,9,"Spring",76.4671056844557
" ""Unclassified regions""",20200930,1,"flores",-74.0158,2.630575,-59.942097,-67.991602,-966.386871,0,1.538646,95.744536,14.174614,20200930,-6.00258333,-82.43090993," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",90.613303,3.938412,488.500166,137.912957,1.16345e-07,3.783357,17.467911,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,9.84854e-07,3.15643e-08,-9999,-9999,6.10322e-08,0,-72.14441123,1.538646,-71.445425,4.754318,-58.807493,-67.963519,-961.40112,0,1.53262e-07,2.655878,9.191021,-1,-1,-1,-63.181887,31.874398,-53.621098,-67.968749,-951.98702,0,5.02863e-07,2.488894,10.385614,153.35662,-63.566543,114.31519,-62.10811,40.814982,-50.837688,-67.997017,-948.43941,0,8.24065e-07,3.038011,14.694905,154.111161,-62.472133,145.604553,-2.570375,-10.833913,-11.90769,9,"Spring",76.3283874087211
" ""Unclassified regions""",20200930,1,"flores",-56.04081,183.151287,-46.791133,-67.928941,-962.842858,0,1.707651,59.245229,14.279143,20200930,-6.0025,-82.4292," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",19.350981,3.410272,136.790839,30.50727,3.18164e-06,2.743563,9.026207,6.533948,12.587388,3.026272,122.495654,17.609821,67.807318,2.48e-06,-56.059543,128.411875,1.27473e-05,1.60553e-07,152.371452,16.617952,4.24931e-06,0,-53.71681859,1.707651,-60.043009,72.876934,-51.563821,-67.974509,-962.124419,0,1.37507e-06,2.193736,4.76613,62.393531,-60.261512,146.041886,-59.915532,75.047768,-52.764681,-67.993119,-958.577151,0,1.01963e-06,1.970222,4.276571,61.774221,-60.154386,105.652863,-62.467446,41.700993,-54.798915,-67.969114,-957.970565,0,7.45944e-07,1.554661,1.668046,59.031637,-62.791496,141.858595,4.002199,3.874722,6.426636,9,"Spring",76.2262832255714
" ""Unclassified regions""",20200930,1,"flores",NA,0.683478,-61.725263,-67.976574,-969.2017,0,0.929208,95.422787,14.290561,20200930,-6.00248333,-82.42901293," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",59.435931,3.893143,368.264895,54.22181,6.57548e-08,4.392339,22.44234,-9999,-9999,-9999,-9999,-9999,-1,-1,-1,-1,3.71134e-06,4.14684e-08,-9999,-9999,1.58574e-08,0,-77.99767096,0.929208,NA,1.107548,-63.365977,-67.996899,-964.604583,0,8.22974e-08,3.002492,8.335128,-1,-1,-1,-63.942542,16.156619,-57.1251,-67.993604,-951.360384,0,2.83057e-07,2.250924,7.645186,222.635206,-64.329017,76.69654,-62.134582,24.498898,-54.144661,-67.991459,-948.563713,0,6.89458e-07,1.632637,2.978719,226.4974,-62.474147,121.877143,NA,NA,NA,9,"Spring",76.2151050351772
" ""Unclassified regions""",20200930,1,"flores",-47.470289,1432.348432,-39.274383,-67.547825,-980.072165,0,1.856033,8.961074,14.303523,20200930,-6.00249347,-82.42880068," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",6.904182,2.157827,35.248289,12.900334,2.40911e-05,2.289881,4.997607,8.905301,5.50858,1.773827,31.689085,8.461026,9.444664,1.56e-05,-48.080272,154.84001,7.31026e-05,1.02917e-06,39.085072,6.42567,3.3232e-05,0,-44.78443157,1.856033,-51.00138,635.242483,-44.021235,-67.688505,-980.103947,0,1.07711e-05,1.662039,1.494374,9.366133,-51.637889,157.053415,-54.639024,274.900238,-47.630657,-67.96861,-979.434872,0,3.47793e-06,1.994437,4.291527,9.242329,-55.317524,118.324181,-53.845904,329.979611,-48.803811,-67.651434,-979.210413,0,3.50528e-06,1.015397,0.009017,9.291511,-54.507604,98.965365,3.531091,7.168735,6.375615,9,"Spring",76.2024521712192
" ""Unclassified regions""",20200930,1,"flores",-48.752501,612.543501,-42.231761,-67.230332,-976.019856,0,1.066339,16.059711,14.459563,20200930,-6.00241667,-82.42624292," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",7.380882,2.53507,36.984991,7.988884,1.46539e-05,1.102413,0.594056,8.814135,4.905441,2.15107,31.266111,4.505267,17.267018,1.26e-05,-48.999679,116.391653,-9.9e+37,6.40165e-07,42.207784,2.89687,1.42117e-05,0,-48.47354898,1.066339,-54.755863,153.74492,-48.055491,-67.680461,-975.730401,0,4.24178e-06,1.255153,0.319172,16.618746,-55.150464,138.865709,-57.414208,83.361644,-52.206499,-67.955691,-973.668325,0,1.50311e-06,0.7047,-0.292284,16.23558,-57.889461,92.456456,-57.846844,75.457541,-49.948813,-67.830743,-974.394966,0,2.09421e-06,2.140189,5.041402,16.273341,-58.314306,142.053002,6.003362,8.661707,9.09434299999999,9,"Spring",76.04977134611
" ""Unclassified regions""",20200930,1,"flores",-45.86135,2677.633593,-33.380841,-67.983656,-985.267646,0,2.39549,5.448594,15.367824,20200930,-6.002,-82.41130355," ""C:/Taller 2021/Flores/Cr200911/Transecto 11 Pta Falsa_Unclassified regions/Transecto 11 Pta Falsa_Unclassified regions.ev""",12.177633,4.572179,94.115381,29.762489,6.23921e-05,3.889028,17.111678,9.186451,11.302163,4.188179,91.596441,25.302879,26.386233,2.43e-05,-46.135704,256.271205,2.0849e-05,5.78641e-06,189.34193,19.726767,6.2124e-05,0,-42.06740686,2.39549,-48.602532,1424.403167,-38.086552,-67.794067,-984.61419,0,2.49284e-05,3.350059,12.068754,26.309942,-48.882267,192.717104,-51.532537,725.491771,-41.929358,-67.947578,-984.010604,0,9.56972e-06,3.181345,11.90009,26.154833,-51.823802,145.639625,-51.701448,697.816709,-38.882186,-67.855681,-984.229227,0,1.6861e-05,5.141418,28.811454,26.197322,-51.989464,266.581458,2.74118199999999,5.671187,5.840098,9,"Spring",75.1580259142583
