"Region_class","Date_S","DN","barco","Sv_mean_38kHz","NASC_38kHz","Sv_max_38kHz","Sv_min_38kHz","Sv_noise_38kHz","NASC_noise_38kHz","Height_mean","Depth_mean","Dist_M","Date_M","Lat_M","Lon_M","EV_filename","Uncorrected_length","Uncorrected_thickness","Uncorrected_perimeter","Uncorrected_area","Standard_deviation_38kHz","Skewness_38kHz","Kurtosis_38kHz","Attack_angle","Corrected_length","Corrected_thickness","Corrected_perimeter","Corrected_area","Image_compactness_38kHz","Corrected_mean_amplitude","Corrected_MVBS_38kHz","Coefficient_of_variation_38kHz","Horizontal_roughness_coefficient","Vertical_roughness_coefficient","X3D_school_area","X3D_school_volume","ABC","ABC_noise","Area_Backscatter_Strength","Thickness_mean","Sv_mean_70kHz","NASC_70kHz","Sv_max_70kHz","Sv_min_70kHz","Sv_noise_70kHz","NASC_noise_70kHz","Standard_deviation_70kHz","Skewness_70kHz","Kurtosis_70kHz","Image_compactness_70kHz","Corrected_MVBS_70kHz","Coefficient_of_variation_70kHz","Sv_mean_120kHz","NASC_120kHz","Sv_max_120kHz","Sv_min_120kHz","Sv_noise_120kHz","NASC_noise_120kHz","Standard_deviation_120kHz","Skewness_120kHz","Kurtosis_120kHz","Image_compactness_120kHz","Corrected_MVBS_120kHz","Coefficient_of_variation_120kHz","Sv_mean_200kHz","NASC_200kHz","Sv_max_200kHz","Sv_min_200kHz","Sv_noise_200kHz","NASC_noise_200kHz","Standard_deviation_200kHz","Skewness_200kHz","Kurtosis_200kHz","Image_compactness_200kHz","Corrected_MVBS_200kHz","Coefficient_of_variation_200kHz","ddB70","ddB120","ddB200","mes","VI"
" Anchovy",20170406,2,"JOB",-38.913366,32850.008416,-29.607244,-67.898492,-980.686279,0,5.934447,8.105279,0.005212,20170406,-6.5904834,-80.84121673," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_99/Cr170304_JOB_Anchoveta_Lance_99.ev",30.111743,8.28289,80.372354,177.905938,0.00017561843175,2.38978,6.63186,11.726336,28.447076,7.89889,76.27502,160.278901,2.88854,0.0001250246638,-39.030043,140.46703,0.00045059602655,8.122332326e-05,898.801239,798.643598,0.00076215561038,0,-31.1795634909,5.934447,-43.278695,12022.716323,-31.160607,-66.731769,-980.493926,0,6.576243928e-05,4.067098,29.244786,2.90266,-43.405719,144.062132,-43.750644,10784.691288,-30.9093,-67.41708,-980.099687,0,6.897049764e-05,5.428041,46.742707,2.90439,-43.87898,168.485031,-44.19444,9737.065825,-32.41361,-67.862293,-979.759862,0,5.939620936e-05,4.170243,25.163578,2.909372,-44.326619,160.849821,4.365329,4.837278,5.281074,4,"Summer"
" Anchovy",20170406,2,"JOB",-45.301831,1032.500856,-36.862538,-67.324702,-982.240619,0,0.812048,7.620258,0.032727,20170406,-6.59020673,-80.84089007," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_99/Cr170304_JOB_Anchoveta_Lance_99.ev",9.901279,1.071903,25.929229,8.843071,5.182779277e-05,2.375228,5.516644,10.071256,8.558357,0.687903,22.475384,4.905395,8.19465,1.968058301e-05,-47.05962,263.344804,0.00022201343599,4.468572607e-05,23.549289,2.399065,2.395513298e-05,0,-46.20601414,0.812048,-52.059639,217.825945,-45.728957,-67.474026,-981.661065,0,6.68613608e-06,1.385811,2.183067,8.388481,-53.855082,162.436419,-45.959358,887.437411,-37.05235,-62.093624,-980.991154,0,5.137292714e-05,2.909126,7.765422,8.266918,-47.731394,304.700913,-47.628035,604.324281,-38.755346,-67.71581,-980.646789,0,3.345506841e-05,2.867609,7.808302,8.335114,-49.413245,292.271452,6.757808,0.657527000000002,2.326204,4,"Summer"
" Anchovy",20170406,2,"JOB",-44.940062,1582.291393,-34.817204,-67.965051,-982.220188,0,1.144988,7.12598,0.118281,20170406,-6.58941667,-80.83997008," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_99/Cr170304_JOB_Anchoveta_Lance_99.ev",15.763819,1.851469,35.232226,15.950314,6.620503264e-05,3.37488,11.695769,10.106793,14.503549,1.467469,31.943687,11.63147,6.981128,2.60919177e-05,-45.83494,253.737703,0.00031212994384,7.693426771e-05,85.13406,10.885826,3.671086617e-05,0,-44.3520536845,1.144988,-49.144924,600.897332,-40.850201,-67.689683,-982.447475,0,1.8782301e-05,2.189724,5.013519,7.079916,-50.055775,190.250699,-47.454041,886.928286,-38.406462,-67.190627,-981.611715,0,3.075708675e-05,3.054293,10.304371,7.059737,-48.361563,210.912105,-47.590422,859.509105,-39.013213,-67.800788,-981.290502,0,2.549752607e-05,2.212783,5.962531,7.087574,-48.502547,180.614566,4.20486200000001,2.513979,2.65036,4,"Summer"
" Anchovy",20170406,2,"JOB",-37.954415,30569.906848,-25.756561,-67.232112,-980.009749,0,4.428368,8.90084,0.190665,20170406,-6.58871667,-80.83923333," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_99/Cr170304_JOB_Anchoveta_Lance_99.ev",85.941347,7.698215,257.330832,385.067087,0.00025114616474,4.052875,25.406603,11.938528,84.079969,7.314215,252.840077,357.935253,14.212729,0.0001538616216,-38.128697,163.228596,0.00064833723043,0.00015018255867,2459.915895,1338.213738,0.00070925479588,0,-31.4919771889,4.428368,-41.03293,15046.744069,-25.364971,-67.728401,-979.808285,0,0.00018232654516,8.327904,98.336766,14.22713,-41.21184,241.009366,-40.87495,15604.165916,-24.41254,-67.926106,-979.317123,0,0.00019521814811,8.214064,109.095443,14.227892,-41.054112,248.846401,-41.537745,13395.567848,-26.546291,-67.905868,-979.014567,0,0.00015873393554,6.704219,64.649519,14.234749,-41.71921,235.825512,3.078515,2.920535,3.58333,4,"Summer"
" Anchovy",20170406,2,"JOB",-40.374066,10661.173206,-29.401846,-67.907104,-981.813096,0,2.695999,7.389148,0.229691,20170406,-6.58835,-80.8388," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_99/Cr170304_JOB_Anchoveta_Lance_99.ev",40.047844,4.774842,104.658206,113.507503,0.00014348453433,3.302941,15.247542,11.332059,38.581622,4.390842,100.957763,100.55756,8.065938,8.570300501e-05,-40.67004,167.420657,0.0004503114043,0.0001020993325,677.623268,257.649821,0.00024735071203,0,-36.0668683512,2.695999,-44.584298,4043.726927,-32.062066,-66.980887,-981.661782,0,5.841891475e-05,5.615005,47.175918,8.093934,-44.888339,180.047606,-42.750909,6167.663996,-27.781256,-67.949599,-981.219516,0,0.00015501342051,7.809078,70.565103,8.088671,-43.053389,313.118155,-42.389606,6702.719253,-27.769225,-67.912371,-981.180011,0,0.00016570417341,6.522765,52.925419,8.09609,-42.694292,308.150344,4.210232,2.376843,2.01554,4,"Summer"
" Anchovy",20170406,2,"JOB",-42.613985,6010.527733,-32.203021,-67.737653,-982.199198,0,2.54577,7.047333,0.275767,20170406,-6.58789008,-80.83830675," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_99/Cr170304_JOB_Anchoveta_Lance_99.ev",24.985733,4.482505,84.867155,59.614957,8.863716654e-05,3.394828,14.264251,10.742534,23.660526,4.098505,81.448741,51.616935,10.227434,5.109897069e-05,-42.915878,173.461746,0.00029926160103,6.380024562e-05,387.891125,123.844185,0.00013945072328,0,-38.5557922886,2.54577,-45.760967,2912.154098,-37.609599,-67.589829,-981.993542,0,2.766413002e-05,1.860165,4.736133,10.242039,-46.072088,111.97622,-47.22943,2076.673025,-37.969023,-67.96528,-981.59278,0,2.164206606e-05,2.564922,10.323332,10.246724,-47.543591,122.929992,-47.362027,2014.226892,-38.121002,-67.061969,-981.571141,0,2.317397203e-05,2.610804,9.102002,10.251756,-47.679511,135.816216,3.146982,4.615445,4.748042,4,"Summer"
" Anchovy",20170406,2,"JOB",-39.002735,16328.253617,-28.434155,-66.763615,-980.814763,0,3.011074,8.237478,0.361265,20170406,-6.58695,-80.83757675," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_99/Cr170304_JOB_Anchoveta_Lance_99.ev",28.103715,5.359517,83.760983,87.94678,0.00020683862738,3.334282,14.100295,11.708045,26.414555,4.975517,79.614662,76.73828,6.573008,0.00011937068,-39.231023,173.274231,0.00073129330562,0.00014082806289,525.704245,207.663607,0.00037883308719,0,-34.2155209684,3.011074,-42.150139,7910.416095,-30.29417,-67.979645,-980.683759,0,9.949098467e-05,4.310143,29.04187,6.592727,-42.38762,172.40335,-43.070693,6399.469246,-32.972066,-67.974787,-980.168611,0,8.624163135e-05,3.103849,10.719051,6.59697,-43.310204,184.815072,-44.531842,4571.188146,-33.002084,-67.84121,-980.115758,0,6.449962361e-05,3.981453,20.077455,6.608389,-44.776933,193.753902,3.147404,4.067958,5.529107,4,"Summer"
" Anchovy",20170406,2,"JOB",-40.770779,16178.369566,-31.352149,-67.067391,-981.724453,0,4.482505,7.28073,0.400036,20170406,-6.58643675,-80.83733333," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_99/Cr170304_JOB_Anchoveta_Lance_99.ev",48.077719,7.11354,141.21256,227.04662,0.00011696124974,2.55674,7.706899,11.220938,46.647269,6.72954,137.58366,208.399663,7.228145,8.030775719e-05,-40.952425,145.641285,0.0003188617077,7.262595559e-05,1255.658746,819.812545,0.00037535561562,0,-34.2555708236,4.482505,-43.168787,9313.951081,-31.092065,-67.944385,-981.541753,0,7.383989349e-05,4.027797,26.437725,7.238503,-43.355763,159.906976,-45.323295,5671.30593,-32.986769,-67.502116,-981.152426,0,4.597690409e-05,3.9846,26.035019,7.243415,-45.5129,163.617496,-44.843057,6334.421166,-35.477641,-67.868263,-980.89926,0,4.569426023e-05,2.362596,6.889065,7.246509,-45.034355,145.645531,2.398008,4.552516,4.072278,4,"Summer"
" Anchovy",20170406,2,"JOB",-39.042803,29531.557942,-25.593665,-67.971796,-981.384403,0,5.496356,7.433116,0.517344,20170406,-6.5846534,-80.83703333," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170304_JOB_Anchoveta_Lance_99/Cr170304_JOB_Anchoveta_Lance_99.ev",148.069744,10.719034,538.031207,817.650792,0.00024670698693,4.616606,27.950774,11.654533,146.552539,10.335034,534.228797,780.281203,29.106741,0.0001209847685,-39.172693,203.915741,0.00077591099473,0.00018580068084,6058.501661,4032.597805,0.00068516398182,0,-31.642054754,5.496356,-42.296954,13959.545562,-26.680649,-67.881277,-981.192771,0,0.00014921041801,7.55184,78.239434,29.111019,-42.42986,261.08691,-42.978605,11931.805391,-26.616908,-67.996057,-980.767336,0,0.00014958978273,8.112743,84.921713,29.11177,-43.112056,306.272154,-42.068819,14712.440824,-25.864911,-67.925568,-980.479761,0,0.00019252862461,7.584776,69.80316,29.112736,-42.202978,319.737168,3.254151,3.935802,3.026016,4,"Summer"
" Anchovy",20171105,1,"JOB",-50.070237,655.084408,-39.2246,-67.893466,-982.813432,0,1.544647,7.134116,0.075911,20171105,-17.75098385,-71.32438333," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_127/Cr170910_JOB_Anchoveta_Lance_127.ev",23.040897,2.615674,71.924824,35.110416,2.184638168e-05,3.164628,9.887504,8.170198,22.021867,2.231674,69.118765,28.631089,13.278353,8.545636964e-06,-50.682556,255.64369,0.0001380809602,3.275020391e-05,196.582478,28.491371,1.519866451e-05,0,-48.1819457137,1.544647,-48.74556,888.720196,-33.976286,-67.978529,-982.612362,0,3.795245915e-05,6.649043,55.436564,13.275705,-49.357079,327.301339,-47.928287,1072.734709,-38.013408,-67.645322,-981.633669,0,2.698127054e-05,2.678046,7.766916,13.276357,-48.540002,192.780285,-50.113926,648.527474,-38.623903,-67.779627,-981.715227,0,1.818625614e-05,4.19193,22.327876,13.282362,-50.727461,215.025243,-1.324677,-2.14195,0.0436890000000005,11,"Spring"
" Anchovy",20171105,1,"JOB",-57.115221,45.433646,-50.444063,-67.67196,-978.236133,0,0.54251,12.472888,0.1247,20171105,-17.75118333,-71.32364978," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_127/Cr170910_JOB_Anchoveta_Lance_127.ev",5.998389,0.871891,16.10147,3.254394,2.5198341e-06,1.54602,1.580866,5.853498,4.723014,0.487891,12.78272,1.433889,9.068204,1.152804701e-06,-59.382443,218.582913,5.70584431e-06,2.60007471e-06,9.217267,0.462248,1.05410957e-06,0,-59.7711424294,0.54251,-60.800113,19.448598,-55.040991,-67.199781,-977.969201,0,8.2439372e-07,1.181335,1.421006,9.508699,-63.155005,170.464967,-51.632387,160.568711,-44.727629,-64.266314,-976.229534,0,8.43261885e-06,1.909587,3.51619,8.736838,-53.810097,202.755295,-50.960185,187.448136,-42.920024,-64.792685,-975.735326,0,1.539448856e-05,2.258063,3.710249,8.610052,-53.095293,313.974653,3.684892,-5.482834,-6.155036,11,"Spring"
" Anchovy",20171105,1,"JOB",-46.027507,1187.228579,-32.383463,-67.875937,-983.272551,0,1.103553,6.71371,0.347264,20171105,-17.75201667,-71.32026538," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_127/Cr170910_JOB_Anchoveta_Lance_127.ev",25.677372,2.71255,68.740754,28.374402,6.934478897e-05,4.51713,24.381168,9.450253,24.567509,2.32855,65.753027,23.304784,14.763066,2.18052945e-05,-46.61438,318.018126,0.00046922195443,8.77552237e-05,228.826732,19.27707,2.754498296e-05,0,-45.5995749198,1.103553,-46.109384,1165.055596,-35.496745,-67.660794,-982.894687,0,4.808905612e-05,2.93604,8.873949,14.775955,-46.698234,224.837975,-43.717068,2021.055456,-30.269426,-67.38192,-982.237674,0,0.00012774742111,4.912501,26.757641,14.763964,-44.304079,344.159684,-45.7632,1261.726148,-31.187909,-67.868497,-982.414927,0,9.098988778e-05,6.439956,46.657222,14.76761,-46.350767,392.708047,0.0818769999999986,-2.310439,-0.264307000000002,11,"Spring"
" Anchovy",20171105,1,"JOB",-45.285668,2742.470401,-35.323467,-67.977832,-979.669465,0,2.148904,9.588421,0.459961,20171105,-17.75238333,-71.31862483," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_127/Cr170910_JOB_Anchoveta_Lance_127.ev",13.198565,2.71255,39.710323,28.350085,4.839860475e-05,2.82782,9.199345,9.763204,11.560732,2.32855,35.666659,21.316742,4.748912,2.635465664e-05,-45.791426,183.643465,0.00016528564206,4.069707977e-05,107.678992,30.715036,6.362826991e-05,0,-41.9634988531,2.148904,-45.270132,2752.298661,-36.116369,-67.484196,-979.402564,0,4.536741773e-05,2.404288,5.903731,4.756218,-45.780289,171.701036,-44.080075,3619.939316,-31.996391,-67.243836,-978.809965,0,8.030756687e-05,4.677561,26.539541,4.756187,-44.590213,231.08818,-46.022167,2314.685831,-35.746534,-67.922628,-978.517286,0,3.888622115e-05,3.340526,13.785786,4.757721,-46.533224,175.032259,-0.0155360000000044,-1.205593,0.736499000000002,11,"Spring"
" Anchovy",20171105,1,"JOB",-41.222712,3229.715743,-32.306443,-67.971442,-984.317786,0,0.992987,6.060707,0.523635,20171105,-17.75261667,-71.31766667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_127/Cr170910_JOB_Anchoveta_Lance_127.ev",3.096709,1.162522,8.864519,3.599991,0.00012908669518,2.435933,6.56223,11.29673,1.897862,0.778522,5.698826,1.477527,1.749144,5.807143509e-05,-42.360374,222.289487,0.00051051464694,0.00015192364252,5.910108,0.903433,7.493288715e-05,0,-41.2532753379,0.992987,-47.023343,849.378317,-39.651268,-64.333066,-984.529748,0,2.757658197e-05,1.870394,3.233328,1.818059,-48.339294,188.135098,-45.057918,1335.499359,-37.042102,-67.18581,-983.191054,0,4.71970321e-05,2.199675,4.406505,1.81044,-46.357671,204.024252,-44.043023,1687.07029,-34.229383,-67.089851,-983.783331,0,7.819127049e-05,3.091911,9.93009,1.783188,-45.278388,263.631386,5.800631,3.835206,2.820311,11,"Spring"
" Anchovy",20171105,1,"JOB",-56.861472,67.090188,-47.646165,-67.622547,-985.361993,0,0.755639,5.825028,1.018131,20171105,-17.75348333,-71.31053437," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_127/Cr170910_JOB_Anchoveta_Lance_127.ev",3.612146,0.871891,11.711514,2.839152,3.62483895e-06,2.653641,7.810147,5.808579,3.021105,0.487891,9.761432,1.32877,5.706468,1.206239993e-06,-59.185663,300.507277,2.121788691e-05,8.11811407e-06,5.895882,0.428129,1.55656469e-06,0,-58.0783282654,0.755639,-56.048776,80.89629,-45.020265,-67.931315,-985.698568,0,7.39633052e-06,3.551526,11.737522,5.700519,-58.369031,508.065104,-51.631906,223.674049,-42.612689,-67.929488,-983.693647,0,1.398185037e-05,2.758632,6.653187,5.63687,-53.904963,343.60617,-51.399976,235.943817,-42.982541,-66.306424,-983.597837,0,1.061316764e-05,2.287867,6.178548,5.616913,-53.655774,246.276209,-0.812696000000003,-5.229566,-5.461496,11,"Spring"
" Anchovy",20171105,1,"JOB",-56.636546,89.291076,-46.94582,-67.254144,-982.891976,0,0.954928,7.30086,1.136878,20171105,-17.75305,-71.30926667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_127/Cr170910_JOB_Anchoveta_Lance_127.ev",3.92557,1.550029,14.949364,4.254305,3.70072068e-06,3.378199,12.947507,5.997424,3.160656,1.166029,12.651535,2.576752,4.943152,1.721644835e-06,-57.640564,214.95262,1.599242115e-05,5.40461353e-06,14.741662,1.583541,2.07164922e-06,0,-56.8368377948,0.954928,-59.08099,50.85852,-49.242716,-67.526686,-982.59142,0,2.22689568e-06,3.369969,12.075645,4.946808,-60.135715,229.758386,-55.099462,127.208604,-48.641705,-67.917394,-981.482041,0,2.77180372e-06,1.538729,2.45117,4.943249,-56.096187,112.818725,-50.005744,411.043933,-41.702103,-67.492578,-981.377969,0,1.346449998e-05,2.37522,6.132334,4.956666,-50.898028,165.574358,2.444444,-1.537084,-6.630802,11,"Spring"
" Anchovy",20171105,1,"JOB",-48.699796,653.416399,-37.741982,-66.094341,-983.129018,0,1.123771,7.003525,0.985058,20171105,-17.75343333,-71.31105," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_127/Cr170910_JOB_Anchoveta_Lance_127.ev",2.377153,1.646906,14.70488,1.915678,3.43554101e-05,3.783723,14.39241,9.718269,1.186389,1.262906,11.555351,0.733153,14.493121,1.328065856e-05,-48.767804,258.687549,0.00027109286609,6.862884706e-05,5.993189,0.26055,1.515996489e-05,0,-48.1930180456,1.123771,-47.068226,951.364548,-36.211788,-67.95001,-983.441631,0,4.618670114e-05,3.202804,10.94281,14.575227,-47.108587,237.342545,-50.67421,414.71392,-43.507012,-67.833466,-981.804958,0,1.282504134e-05,1.663378,1.495847,13.376254,-51.096216,165.074658,-53.041748,240.433397,-45.159346,-67.735298,-982.17694,0,7.63154079e-06,2.230472,4.083703,13.133317,-53.534608,172.215832,-1.63157,1.974414,4.341952,11,"Spring"
" Anchovy",20171105,1,"JOB",-53.665161,119.702776,-47.210587,-67.61308,-972.813813,0,0.645845,22.364009,1.107581,20171105,-17.75319065,-71.30961667," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_127/Cr170910_JOB_Anchoveta_Lance_127.ev",7.272502,1.065645,16.035016,4.818602,5.7926419e-06,1.33072,0.406927,7.915997,4.177762,0.681645,9.077535,1.770625,3.70339,3.25664718e-06,-54.872293,177.871338,2.438273628e-05,5.40624157e-06,11.390999,0.699357,2.77723346e-06,0,-55.5638761097,0.645845,-48.528589,390.626303,-41.251618,-63.256133,-972.362252,0,2.035070118e-05,1.714557,2.079575,3.258256,-49.344137,174.981877,-47.976117,443.617517,-39.754567,-67.787809,-970.234614,0,2.465354899e-05,2.098992,4.142515,3.321609,-48.859329,189.58867,-50.576309,243.775149,-42.554042,-66.019844,-970.395566,0,1.465455871e-05,2.018291,3.077593,3.417776,-51.553781,209.580497,-5.136572,-5.689044,-3.088852,11,"Spring"
" Anchovy",20171001,2,"JOB",-53.908196,144.314817,-46.435214,-67.907109,-976.503015,0,0.823453,13.599793,1.132148,20171001,-5.99433333,-81.43795729," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_2/Cr170910_JOB_Anchoveta_Lance_2.ev",16.631647,1.259398,36.09995,15.010791,5.29188767e-06,2.281388,5.147242,6.862677,15.000763,0.875398,32.070183,9.410751,8.696985,2.913628581e-06,-55.355658,181.625335,1.443616642e-05,2.2439024e-06,52.526577,5.310911,3.34825933e-06,0,-54.7518091222,0.823453,-55.874748,91.760492,-49.740803,-67.98352,-976.150581,0,3.40762924e-06,1.385513,0.369134,8.823635,-57.336762,184.556136,-55.019352,111.736566,-48.980416,-67.774672,-975.643843,0,4.1269535e-06,1.533461,0.88902,8.805953,-56.479318,183.468454,-59.95103,35.894467,-51.818256,-67.764916,-975.978807,0,1.51795034e-06,2.598239,6.8807,9.054497,-61.440891,211.517654,1.966552,1.111156,6.04283400000001,10,"Spring"
" Anchovy",20171001,2,"JOB",-45.366644,6589.417119,-28.845836,-67.978984,-975.507278,0,5.26041,14.822775,1.221765,20171001,-5.99416667,-81.43658395," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_2/Cr170910_JOB_Anchoveta_Lance_2.ev",76.543403,10.075187,385.578992,413.726218,8.32940327e-05,8.536441,95.35178,9.633357,74.045306,9.691187,379.814798,384.969805,29.819972,2.836433513e-05,-45.472274,293.657624,0.00050839366061,9.55068949e-05,2870.347673,1495.867205,0.00015288158113,0,-38.1564483437,5.26041,-48.128475,3488.702759,-29.695627,-67.996409,-975.176951,0,5.012110351e-05,13.137455,232.556196,29.793302,-48.239318,334.158415,-48.490104,3209.970379,-31.187464,-67.968854,-974.430899,0,4.623358996e-05,8.738793,100.533237,29.784463,-48.60275,335.144933,-52.201585,1365.692579,-36.836308,-67.974566,-974.265162,0,1.784792802e-05,6.22432,47.643597,29.765251,-52.318299,304.381094,2.761831,3.12346,6.834941,10,"Spring"
" Anchovy",20171001,2,"JOB",-43.898694,3431.439423,-33.731426,-67.824712,-975.464587,0,1.953682,15.029515,1.257402,20171001,-5.99410395,-81.43603728," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_2/Cr170910_JOB_Anchoveta_Lance_2.ev",22.563303,4.456333,89.845846,43.493919,7.932043931e-05,3.122421,10.328166,10.14604,19.894873,4.072333,83.740985,35.045533,15.923319,3.856094989e-05,-44.138523,205.701466,0.00030018682659,4.146355909e-05,324.074167,56.766288,7.9613094e-05,0,-40.9901549778,1.953682,-44.640882,2892.394264,-31.970795,-67.318302,-975.416523,0,9.953327519e-05,4.230413,19.177461,15.917527,-44.8872,306.681979,-46.392177,1932.537875,-31.463412,-67.667775,-974.418848,0,0.0001024910487,6.031911,36.060019,15.910309,-46.647471,473.623231,-51.030226,664.237137,-36.685665,-67.941849,-974.752064,0,3.025523677e-05,5.863909,35.546856,15.902358,-51.297146,407.863758,0.742187999999999,2.493483,7.131532,10,"Spring"
" Anchovy",20171001,2,"JOB",-44.108136,4467.938789,-34.035138,-67.462511,-977.505717,0,2.669494,12.379136,1.644936,20171001,-5.99353333,-81.4301," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_2/Cr170910_JOB_Anchoveta_Lance_2.ev",42.281296,7.072006,235.879749,111.35531,6.822291783e-05,2.955943,9.513816,10.012667,40.11247,6.688006,230.774097,99.907037,42.419757,3.745036648e-05,-44.265439,182.168892,0.00034082135841,5.521427257e-05,1073.089832,220.579216,0.00010366099673,0,-39.8438461962,2.669494,-48.491891,1628.289724,-40.035248,-67.761229,-977.35398,0,2.001006021e-05,2.004994,3.823434,42.306369,-48.658714,146.933141,-50.652636,990.050242,-40.618903,-67.900237,-976.494197,0,1.360725449e-05,2.630789,8.059655,42.241663,-50.825296,164.550851,-55.52434,322.468141,-46.198939,-67.976322,-976.475071,0,4.2438326e-06,2.591134,7.321983,42.143312,-55.706615,157.913667,4.383755,6.5445,11.416204,10,"Spring"
" Anchovy",20171001,2,"JOB",-52.290691,141.680577,-45.528595,-66.523104,-980.558978,0,0.557042,9.477078,1.679706,20171001,-5.9935,-81.42958728," //desktop01/2019/Detecciones/Muestras_Lances/Datos_Lances/Lances_Anchoveta/Lances_Anchoveta_4frec/Cr170910_JOB_Anchoveta_Lance_2/Cr170910_JOB_Anchoveta_Lance_2.ev",17.301792,0.871891,51.692283,9.549566,8.23762493e-06,1.728504,2.256096,7.426338,16.071707,0.487891,48.464113,4.963811,37.654374,3.383564317e-06,-54.706256,243.459978,3.286162377e-05,4.97207101e-06,31.364977,1.278156,3.28714212e-06,0,-54.8318151841,0.557042,-54.061392,94.241079,-47.204557,-67.620126,-979.85712,0,5.60136649e-06,1.856112,2.565834,37.773546,-56.486099,249.404269,-51.595063,166.292709,-44.499858,-67.921731,-978.918684,0,1.167866598e-05,1.982807,2.644193,37.68934,-54.013285,294.253541,-54.91877,77.357511,-47.782725,-67.531068,-979.170713,0,5.26188811e-06,2.053559,2.96634,37.805099,-57.345943,285.585345,1.770701,-0.695627999999999,2.628079,10,"Spring"
