Region_class;Sv_mean;NASC;Height_mean;Depth_mean;Date_M;Time_M;Lat_M;Lon_M;Standard_deviation;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;Coefficient_of_variation;X3D_school_area;X3D_school_volume
 VIN;-62.4584;19.90387;0.813365;32.291254;20170311; 04:15:26.04;-17.07289744;-73.7048718;4.90E-07;0.554603;-0.35546;13.186941;1.177661;39.047409;8.090028;14.997696;-63.551517;110.995103;62.119008;3.31185
 VIN;-59.580981;24.091508;0.50754;33.748405;20170311; 04:15:43.06;-17.07224766;-73.70445477;1.25E-06;1.182822;0.082186;21.970702;1.275265;75.72152;8.570064;53.24082;-60.591676;143.559457;112.073895;2.330615
 VIN;-57.594235;26.353465;0.351374;35.820609;20170311; 04:16:02.08;-17.07152871;-73.70402056;1.20E-06;0.365002;-0.102093;21.69727;0.689642;65.263665;4.953847;68.421161;-59.356135;103.441762;59.853416;0.789924
 VIN;-55.579191;64.032775;0.536821;34.458592;20170311; 04:16:18.10;-17.0709079;-73.70363728;2.90E-06;1.171274;0.336115;16.363082;0.982454;55.713567;6.325722;39.048282;-56.795382;138.420719;64.303886;1.736821
 VIN;-58.003613;33.309451;0.488019;36.360684;20170311; 04:16:50.14;-17.06971037;-73.70289371;1.43E-06;1.043508;0.374187;10.963519;0.88485;23.551935;3.696467;11.941435;-59.288623;121.145035;38.804276;1.319406
 VIN;-58.823441;44.12702;0.780831;36.674643;20170311; 04:17:37.19;-17.06785306;-73.70186871;1.04E-06;0.380819;-1.249999;6.298209;0.689642;23.727684;3.158325;14.185477;-60.233214;110.119069;17.374043;1.341081
 VIN;-60.106984;22.574752;0.536821;34.414227;20170311; 04:18:04.22;-17.06680856;-73.70126847;8.85E-07;1.433607;1.81147;17.659872;0.982454;47.881483;6.74949;27.030518;-61.390025;121.930151;69.400031;2.578298
 VIN;-59.390275;19.363829;0.390415;35.059299;20170311; 04:18:25.25;-17.0659835;-73.70075011;1.77E-06;3.169666;11.667226;22.216769;0.88485;66.18223;6.047906;57.632563;-60.818596;213.542112;78.634026;0.938114
 VIN;-60.978184;17.631923;0.51242;24.535746;20170311; 04:19:16.30;-17.06400394;-73.6995853;8.27E-07;1.410876;2.056052;18.643813;0.689642;39.984465;6.110955;20.819181;-62.796485;157.411525;51.430245;1.784123
 VIN;-61.540452;16.720188;0.553088;32.54801;20170311; 04:19:22.31;-17.06376667;-73.69945;5.69E-07;0.738542;0.082768;12.834127;0.689642;37.159793;4.559494;24.100167;-63.306498;121.87573;35.403824;1.069631
 VIN;-56.4563;55.720442;0.57168;13.34792;20170311; 04:19:27.32;-17.06356727;-73.6993502;1.78E-06;0.711329;-0.454784;33.628891;1.080058;91.915883;14.259518;47.14834;-57.710396;105.117629;145.284558;6.482922
 VIN;-58.376109;28.788238;0.459551;32.990098;20170311; 04:19:56.35;-17.06244985;-73.69864985;1.38E-06;2.032081;6.295789;115.3136;2.446511;361.935536;45.861352;227.303299;-58.961274;108.584043;1128.46413;13.87638
 VIN;-59.881365;20.17572;0.455485;31.15654;20170311; 04:20:01.36;-17.06226667;-73.69853333;7.05E-07;0.773732;0.506736;12.596121;0.689642;37.391675;3.684009;30.200855;-61.619958;102.312083;34.747269;0.855356
 VIN;-67.492402;4.121746;0.536821;28.597925;20170311; 04:20:06.36;-17.06208112;-73.69841201;1.77E-07;0.029984;-2.092939;11.634071;0.689642;24.537908;4.00789;11.954995;-68.693661;131.000763;32.093388;1.093379
 VIN;-60.640004;21.782594;0.585623;30.427997;20170311; 04:20:09.36;-17.06195;-73.69833333;1.05E-06;1.207205;0.646097;8.175268;0.689642;17.724549;3.075099;8.129828;-62.316918;179.458782;22.552041;1.135602
 VIN;-55.335807;65.671477;0.520554;31.501639;20170311; 04:20:14.37;-17.06176586;-73.69823293;1.63E-06;0.09733;-1.178514;10.941581;0.787246;33.44749;3.867453;23.019304;-56.770192;77.272495;34.454868;0.999985
 VIN;-58.339856;30.116431;0.476757;32.890957;20170311; 04:20:27.38;-17.06126667;-73.69791667;1.62E-06;2.018427;5.337683;124.713949;2.056096;292.295971;50.302257;135.160042;-59.037917;129.752148;1025.695405;20.009089
 VIN;-53.74894;82.068496;0.451418;19.301819;20170311; 04:20:19.38;-17.06156667;-73.6981;2.92E-06;1.116255;1.078458;37.449653;1.080058;108.644129;12.415492;75.655192;-54.980999;91.836419;161.791128;2.804256
 VIN;-59.239864;32.575097;0.634425;28.402717;20170311; 04:20:22.38;-17.06144838;-73.69803225;8.20E-07;0.123741;-0.971817;7.969184;0.88485;17.705645;3.525766;7.07555;-60.533777;92.683344;28.206126;1.290376
 VIN;-59.835368;22.57524;0.504287;27.807649;20170311; 04:20:27.38;-17.06126667;-73.69791667;1.21E-06;2.252912;5.513308;27.39836;0.689642;77.916364;8.875912;54.429519;-61.659569;176.671534;75.580266;2.016023
 VIN;-55.125883;56.862128;0.429457;22.763877;20170311; 04:20:29.39;-17.06118333;-73.69786667;2.44E-06;1.048817;0.454586;21.996648;0.689642;56.085318;6.069746;41.239937;-56.916245;119.73794;60.679271;2.119888
 VIN;-58.409153;29.126257;0.468498;31.310498;20170311; 04:20:44.41;-17.06061387;-73.69751166;8.95E-07;0.435559;0.617233;22.823355;0.787246;68.013893;7.203824;51.100163;-60.00073;89.562792;71.870386;1.517648
 VIN;-55.734457;78.634133;0.683227;12.44449;20170311; 04:20:47.41;-17.0605;-73.69743333;3.02E-06;1.03613;-0.725211;8.457781;0.982454;19.173326;4.154689;7.041197;-57.003881;151.457289;33.237515;1.602915
 VIN;-53.751325;88.673984;0.488019;20.004883;20170311; 04:20:50.41;-17.06039686;-73.69736562;3.76E-06;0.798066;-0.40825;22.470417;1.080058;56.504372;7.931025;32.035014;-54.946178;117.469006;97.077377;1.940685
 VIN;-57.710611;30.883021;0.42295;31.263261;20170311; 04:20:50.41;-17.06039686;-73.69736562;1.11E-06;0.381222;-0.998833;11.309568;0.689642;33.453719;3.084709;28.871195;-59.392177;96.439627;31.198224;0.736783
 VIN;-58.451633;27.040081;0.439217;32.437009;20170311; 04:21:13.44;-17.0595;-73.69681667;1.73E-06;1.961153;4.450551;17.703048;0.982454;58.003987;5.568586;48.079609;-59.720808;161.980375;69.569705;1.288062
 VIN;-54.147885;145.684315;0.878435;18.951412;20170311; 04:21:20.45;-17.05923603;-73.69666035;4.08E-06;1.311524;1.068496;7.547617;1.080058;17.252939;4.891117;4.842931;-55.197177;134.978074;32.607446;2.520142
 VIN;-58.580438;33.54152;0.561222;29.590938;20170311; 04:21:25.45;-17.05905;-73.69653333;1.70E-06;2.433658;6.332473;17.133209;0.982454;76.022673;6.913608;66.52297;-59.857931;164.532688;67.330343;1.275741
 VIN;-56.924215;37.013428;0.42295;23.064538;20170311; 04:21:26.45;-17.0590102;-73.69650945;1.67E-06;1.41937;2.760118;12.464878;0.689642;36.058651;3.386424;30.553978;-58.664907;122.915001;34.385226;0.628514
 VIN;-58.174567;30.42255;0.463618;31.885633;20170311; 04:21:29.46;-17.05888333;-73.69643333;8.65E-07;0.242037;-0.242692;17.308686;0.787246;56.849052;5.420118;47.449088;-59.732472;81.317172;54.504781;1.073382
 VIN;-57.479164;31.947087;0.414816;28.70127;20170311; 04:21:30.46;-17.05884322;-73.69640926;1.75E-06;0.525993;-1.290634;17.512961;0.689642;76.785177;4.656754;100.753844;-59.24079;146.601378;48.310709;0.607314
 VIN;-60.711245;10.714095;0.292812;34.340284;20170311; 04:21:35.47;-17.05865;-73.6963;8.78E-07;1.325466;1.619276;27.492877;0.787246;56.971087;5.379692;48.011105;-62.333151;150.283891;86.574638;1.290496
 VIN;-52.100856;77.802654;0.292812;19.813579;20170311; 04:21:41.48;-17.05843333;-73.69615;8.66E-06;1.249075;-0.24617;17.030135;0.689642;35.429721;3.202934;31.187286;-53.86326;210.669202;46.978802;0.578173
 VIN;-56.851319;56.45991;0.634425;19.896167;20170311; 04:21:53.49;-17.05796667;-73.69585;2.40E-06;0.749031;-1.26536;7.808842;0.689642;26.752612;3.182227;17.897458;-58.536622;171.611979;21.541229;0.831683
 VIN;-61.332259;33.276781;1.049241;29.562614;20170311; 04:22:07.51;-17.05743333;-73.69553333;6.97E-07;1.633256;4.396179;17.897906;0.88485;37.559158;13.09561;8.572275;-62.780989;132.249179;63.347844;7.635468
 VIN;-58.841834;31.582258;0.561222;32.900981;20170311; 04:22:14.51;-17.05714466;-73.69534466;9.81E-07;0.038921;-1.403021;17.488907;0.689642;37.211348;6.249547;17.631628;-60.601977;112.629011;48.244355;2.272415
 VIN;-63.145298;13.253858;0.634425;28.32013;20170311; 04:22:22.52;-17.05685816;-73.69514717;5.48E-07;1.222124;1.168223;8.629026;0.787246;18.830127;3.678361;7.670828;-64.721736;162.642309;27.172668;1.822164
 VIN;-54.175926;85.775823;0.520554;18.584381;20170311; 04:22:48.55;-17.05585927;-73.69452593;2.85E-06;0.857961;0.093503;27.694403;0.88485;87.427561;9.999647;60.827809;-55.637696;104.32727;98.021559;2.439051
 VIN;-52.669667;109.961028;0.471752;19.009189;20170311; 04:23:09.58;-17.05508333;-73.69403333;4.64E-06;1.032904;0.285558;26.770751;1.177661;105.430453;9.56408;92.486655;-53.78205;110.919298;126.107524;1.776695
 VIN;-53.754783;60.250325;0.331853;11.144062;20170311; 04:23:53.63;-17.0534;-73.693;4.06E-06;2.127477;5.347649;23.17781;0.689642;48.060892;4.939058;37.215996;-55.591946;147.180834;63.937588;0.958001
 VIN;-54.62133;47.693095;0.320698;10.867975;20170311; 04:24:06.65;-17.05291901;-73.69267379;2.61E-06;1.075177;0.469836;32.420455;0.689642;94.716242;6.606702;108.057352;-56.478299;116.208957;89.434059;1.027766
 VIN;-60.132663;20.401515;0.488019;11.575815;20170311; 04:24:16.66;-17.05253341;-73.69242227;9.31E-07;2.143131;5.476424;14.300115;0.689642;30.052748;4.480679;16.040383;-61.972688;146.612731;39.447854;1.455619
 VIN;-59.905439;21.497344;0.488019;17.597972;20170311; 04:24:59.71;-17.0509;-73.69141667;8.53E-07;1.430823;2.408162;18.366354;0.982454;48.304412;6.394259;29.038458;-61.244343;113.537353;72.176372;2.239758
 VIN;-62.797844;10.308159;0.455485;31.72822;20170311; 04:25:17.73;-17.05023004;-73.69096469;4.59E-07;0.903662;0.428176;13.358412;0.787246;28.286484;4.089501;15.569612;-64.401665;126.51256;42.065429;1.474804
 VIN;-53.109489;82.237484;0.390415;13.186976;20170311; 04:26:57.84;-17.0464587;-73.6885587;4.91E-06;1.477169;1.514455;32.686701;0.787246;77.93712;8.551269;56.526005;-54.756898;146.728401;102.92991;2.129951
 VIN;-63.761117;9.732171;0.536821;23.815337;20170311; 04:27:23.87;-17.04549629;-73.68794777;5.79E-07;1.863401;3.917851;9.072061;0.689642;19.527198;3.128199;9.700085;-65.579155;209.289431;25.025907;0.854176
 VIN;-53.288807;108.502744;0.536821;14.933387;20170311; 04:28:33.95;-17.04290329;-73.68622798;2.49E-06;-0.664941;-1.141495;7.959492;0.689642;17.298416;2.744896;8.675149;-54.992067;78.519614;21.956807;1.044463
 VIN;-58.422929;24.195009;0.390415;20.618811;20170311; 04:29:03.98;-17.0417921;-73.68552741;1.15E-06;0.024236;-1.394843;12.326595;0.689642;25.912258;3.084887;17.320538;-60.1918;119.845908;34.003763;0.682144
 VIN;-59.628148;28.64336;0.610024;23.214097;20170311; 04:31:56.18;-17.03534628;-73.6813711;8.20E-07;0.673298;-0.156895;17.893785;1.470473;38.914017;8.653815;13.924982;-60.518189;92.410767;105.249306;4.944043
 VIN;-54.146658;80.958597;0.488019;18.168955;20170311; 04:35:35.42;-17.02715;-73.67613333;4.38E-06;1.416501;1.21938;17.042944;0.982454;55.193036;6.010818;40.329715;-55.439381;153.350788;66.975619;1.597539
 VIN;-60.670432;25.235596;0.683227;19.423164;20170311; 04:36:21.47;-17.02548333;-73.67501667;9.06E-07;1.227063;1.418851;8.73245;0.689642;18.552716;3.832351;7.147263;-62.436449;158.780756;24.089066;1.320944
 VIN;-57.913507;32.064462;0.460132;18.464872;20170311; 04:36:50.50;-17.02441272;-73.6743307;2.05E-06;2.399236;5.836351;31.935628;1.080058;104.298325;10.629335;81.440177;-59.156003;168.424516;137.969269;2.157312
 VIN;-58.904656;25.263873;0.455485;20.524693;20170311; 04:36:58.51;-17.02409703;-73.67413036;1.14E-06;0.621916;-0.737351;13.427764;0.689642;38.464233;3.899151;30.19494;-60.68783;133.560124;37.041412;0.897928
 VIN;-53.633141;145.792325;0.780831;12.267583;20170311; 04:37:34.56;-17.02277696;-73.67326348;4.18E-06;1.632788;1.6928;8.008746;0.689642;36.05998;4.026071;25.701569;-55.371057;144.093487;22.092677;0.869876
 VIN;-61.74197;12.206294;0.42295;19.520768;20170311; 04:38:18.61;-17.02118694;-73.6722055;5.17E-07;0.437295;-0.940023;13.685546;0.689642;28.654233;3.717576;17.575507;-63.564624;117.438764;37.752523;1.02789
 VIN;-52.658021;136.869894;0.585623;14.168824;20170311; 04:38:25.62;-17.02093333;-73.67203333;6.31E-06;1.187559;0.041908;7.506027;0.689642;16.393556;2.824001;7.573064;-54.354491;171.863913;20.705894;0.927155
 VIN;-54.353497;82.339413;0.520554;14.945588;20170311; 04:39:47.71;-17.01786667;-73.67011667;4.05E-06;1.156447;0.000601;27.589133;0.88485;57.570671;10.009227;26.3507;-55.829059;155.034818;97.648966;3.644844
 VIN;-53.054194;77.341863;0.362529;16.018292;20170311; 04:40:01.73;-17.01736388;-73.66978055;3.53E-06;0.232312;-0.814157;31.137599;0.689642;74.25777;7.196642;60.973909;-54.885404;108.672352;85.895214;1.49218
 VIN;-58.587586;27.177338;0.455485;21.528618;20170311; 04:40:08.74;-17.01710728;-73.66960129;2.06E-06;3.024874;10.107945;12.478922;0.689642;26.573561;3.59919;15.612945;-60.354811;223.365175;34.423967;1.234263
 VIN;-51.857601;92.570461;0.329413;14.70926;20170311; 04:40:22.75;-17.0165811;-73.6692874;6.45E-06;1.383969;2.036263;35.992958;0.689642;74.078247;7.595203;57.495274;-53.698085;151.22019;99.289056;1.566414
 VIN;-55.302151;62.045982;0.488019;15.865504;20170311; 04:40:27.76;-17.01638333;-73.66916667;2.58E-06;1.188772;0.929589;18.354633;0.982454;48.642526;6.462827;29.133983;-56.618512;118.585378;72.130314;2.130462
 VIN;-52.621111;138.03808;0.585623;14.242027;20170311; 04:40:33.76;-17.01616224;-73.66903156;4.27E-06;0.203429;-1.223622;17.582672;0.689642;57.014968;6.636311;38.97994;-54.419985;118.067273;48.503014;1.800401
 VIN;-54.55975;88.335439;0.585623;15.134018;20170311; 04:40:39.77;-17.01595;-73.66891667;3.79E-06;2.970917;10.239128;12.515378;0.982454;56.111938;5.255754;47.672245;-55.842487;145.579147;49.183121;0.962946
 VIN;-62.322305;11.500986;0.455485;20.657156;20170311; 04:40:42.77;-17.01582017;-73.66882675;6.89E-07;1.264365;0.243456;13.486883;0.787246;28.538802;4.110403;15.768022;-63.95207;171.144305;42.469984;1.023755
 VIN;-53.492938;103.520808;0.536821;14.655364;20170311; 04:40:51.78;-17.01548333;-73.66863333;3.70E-06;0.607359;-0.509591;26.960777;0.88485;95.654966;10.070506;72.302597;-54.965383;116.122314;95.424964;2.361672
 VIN;-60.261644;17.824069;0.439217;20.529341;20170311; 04:41:09.80;-17.01480949;-73.66821308;8.29E-07;0.838051;-0.528264;17.239851;0.689642;45.732161;4.862241;34.229227;-62.079098;133.870824;47.557317;1.037395
 VIN;-52.869367;73.332388;0.329413;14.705645;20170311; 04:41:28.82;-17.0140753;-73.66778185;5.10E-06;2.212868;6.723809;36.346005;0.787246;84.525239;8.035575;70.753183;-54.515989;144.265838;114.453;1.481901
 VIN;-65.748796;7.277672;0.634425;30.947925;20170311; 04:44:23.02;-17.00740134;-73.6639608;1.79E-07;-0.451197;-1.022588;9.841815;0.689642;21.055631;4.01085;8.796102;-67.633498;103.515794;27.149325;1.291366
 VIN;-55.829239;65.945633;0.585623;16.131746;20170311; 04:44:45.05;-17.00655887;-73.66345444;3.21E-06;2.08177;4.973609;13.015653;0.689642;27.400928;4.893906;12.208578;-57.607256;185.130713;35.904576;2.007808
 VIN;-56.221585;31.7982;0.309079;14.024131;20170311; 04:59:13.03;-16.97384541;-73.64457271;1.85E-06;0.368879;-1.135746;26.986849;0.88485;56.179915;5.795363;43.338277;-57.706341;108.835082;95.517246;1.51257
 VIN;-61.994637;15.945799;0.585623;15.958228;20170311; 04:59:25.04;-16.97340073;-73.64429493;4.06E-07;0.386445;-0.387162;8.971019;0.787246;19.540405;3.534381;8.596939;-63.607727;93.184284;28.249597;1.214937
 VIN;-65.364955;5.809742;0.463618;25.736591;20170311; 04:59:50.07;-16.97248249;-73.64374124;4.11E-07;2.407425;6.754695;18.636199;0.88485;66.82852;6.025675;58.980455;-66.906453;201.399005;65.960956;1.271476
 VIN;-53.66046;144.878078;0.780831;14.573473;20170311; 05:00:06.09;-16.97189814;-73.64337407;3.28E-06;0.186366;-1.480431;8.043809;0.689642;27.221349;4.034437;14.615932;-55.373097;113.129933;22.189401;1.564424
 VIN;-55.383589;43.843212;0.351374;16.690257;20170311; 05:00:26.11;-16.97118283;-73.6429098;3.09E-06;1.529987;2.041464;21.926994;0.88485;55.6924;5.357464;46.070476;-56.84205;149.257951;77.608395;1.269128
 VIN;-57.048023;43.582863;0.51242;15.960552;20170311; 05:00:46.13;-16.97042921;-73.64247294;2.06E-06;1.129024;0.631335;17.090684;0.88485;46.381914;6.106006;28.036915;-58.500875;145.933611;60.490762;1.756369
 VIN;-56.38429;35.4651;0.357881;14.813601;20170311; 05:01:19.17;-16.96917672;-73.6417717;1.79E-06;1.064866;0.012145;26.798792;0.689642;65.077956;6.124948;55.024428;-58.223421;118.938844;73.926316;1.095498
 VIN;-57.474917;28.216189;0.366014;16.833409;20170311; 05:01:25.18;-16.96896504;-73.64162569;1.26E-06;0.390534;-1.066055;17.056307;0.689642;35.684488;4.009694;25.271896;-59.283348;106.832328;47.050998;0.802856
 VIN;-52.818944;186.845754;0.829633;13.543968;20170311; 05:01:31.18;-16.96874211;-73.64148772;4.08E-06;0.804952;-0.331913;17.502708;1.372869;58.716664;11.343614;24.185855;-53.770932;97.303638;96.115707;6.873267
 VIN;-57.042791;31.168143;0.366014;14.48441;20170311; 05:01:39.19;-16.96844519;-73.64132378;1.16E-06;0.355116;-1.200156;17.22788;0.787246;45.285215;4.23753;38.511478;-58.662971;85.540899;54.250325;0.742319
 VIN;-58.005765;23.305065;0.341613;18.837541;20170311; 05:01:39.19;-16.96844519;-73.64132378;1.80E-06;1.520523;1.086956;16.964338;0.88485;35.691127;4.041827;25.080315;-59.451952;158.879192;60.043573;0.8335
 VIN;-52.078956;156.391942;0.585623;16.798705;20170311; 05:01:58.21;-16.96770707;-73.6409702;6.02E-06;1.111565;0.843545;12.0537;0.88485;45.46921;4.877229;33.732754;-53.462232;133.54863;42.662863;1.699679
 VIN;-54.756991;98.482188;0.683227;16.759974;20170311; 05:02:03.22;-16.96752743;-73.64085646;3.20E-06;1.305428;1.635834;16.725196;1.177661;73.02624;8.618192;49.241566;-55.851427;123.060228;78.786475;2.491229
 VIN;-54.440053;70.625283;0.455485;15.735133;20170311; 05:02:42.26;-16.96605901;-73.63997567;2.29E-06;0.290878;-1.359383;13.382303;0.689642;28.090788;3.940084;15.937219;-56.214447;95.875969;36.916005;1.056337
 VIN;-55.906184;93.941958;0.849153;16.714938;20170311; 05:03:20.30;-16.96465885;-73.63913776;3.16E-06;1.946861;3.363499;140.097947;3.910569;685.981793;109.346845;342.459374;-56.282223;134.199451;2191.450731;39.458629
 VIN;-60.170086;20.226471;0.488019;20.041322;20170311; 05:03:14.30;-16.96489017;-73.6392841;1.13E-06;1.85728;4.093965;11.975032;0.689642;25.767488;3.711331;14.236543;-61.958955;177.101607;33.033952;0.975108
 VIN;-54.411881;111.704866;0.715761;9.525247;20170311; 04:47:05.21;-17.00116991;-73.66040325;2.76E-06;0.066206;-1.31992;13.166903;1.177661;66.538214;7.096866;49.643893;-55.529803;98.707539;62.024618;1.708725
 VIN;-54.297037;78.203287;0.488019;13.508371;20170311; 04:47:13.22;-17.00086965;-73.66021965;1.72E-06;-0.466099;-1.168272;12.749464;0.88485;45.904371;4.338985;38.646488;-55.723732;64.271546;45.125448;0.793736
 VIN;-59.060974;33.944915;0.634425;16.637701;20170311; 04:48:02.27;-16.9990404;-73.65907373;1.17E-06;0.822168;0.151374;8.460927;0.787246;27.977193;3.608644;17.26054;-60.621491;135.100413;26.643328;0.986965
 VIN;-54.030374;95.6289;0.561222;13.023747;20170311; 04:48:38.31;-16.99767045;-73.65827151;2.97E-06;0.657398;-0.887557;18.047971;0.982454;48.383922;7.281469;25.584283;-55.354057;101.767927;70.925189;1.936857
 VIN;-53.669798;99.389759;0.536821;13.660101;20170311; 04:48:45.32;-16.9974;-73.65811667;4.83E-06;2.064538;3.968276;17.464819;0.787246;55.905468;6.373488;39.023077;-55.278717;162.69592;54.996441;1.317779
 VIN;-54.789182;66.333694;0.463618;14.948799;20170311; 04:49:23.36;-16.99595172;-73.65726839;3.10E-06;2.588333;8.066731;17.91972;0.982454;47.551537;5.973069;30.124632;-56.105712;126.6325;70.421186;1.36867
 VIN;-53.527941;151.700831;0.793031;14.341758;20170311; 04:49:35.37;-16.99551849;-73.65698479;4.85E-06;2.79321;11.133315;37.27428;1.763284;117.963303;24.099458;45.949069;-54.30908;130.913685;262.900633;11.643314
 VIN;-51.974777;154.849227;0.566102;13.657806;20170311; 04:49:52.39;-16.99486893;-73.6566209;6.31E-06;1.275314;1.266781;23.172455;0.787246;58.493664;8.885361;30.6431;-53.597295;144.378372;72.969698;3.008185
 VIN;-55.372338;59.172803;0.473003;12.908495;20170311; 04:50:13.42;-16.99408333;-73.65616667;2.59E-06;1.335277;1.242247;60.322428;2.1537;166.495826;24.440439;90.258442;-56.0378;104.125419;519.665616;8.459718
 VIN;-58.082139;37.074258;0.553088;13.015759;20170311; 04:50:24.43;-16.99368316;-73.65591655;1.36E-06;1.353045;2.523929;13.277234;0.982454;38.236943;5.255252;22.139251;-59.405624;118.706963;52.177075;1.575623
 VIN;-55.476666;63.575652;0.520554;14.396566;20170311; 04:50:34.44;-16.99331453;-73.65571205;2.59E-06;1.026164;-0.102224;11.597443;0.689642;33.836191;3.802324;23.960943;-57.252149;137.40327;31.992345;0.949842
 VIN;-55.27451;69.935185;0.546582;14.623147;20170311; 04:50:59.46;-16.99235;-73.65518333;2.33E-06;0.48153;-1.263391;22.097315;0.689642;55.359143;7.740675;31.505763;-57.098601;119.561963;60.956967;2.576144
 VIN;-54.523135;84.134269;0.553088;13.687503;20170311; 04:51:07.47;-16.99205;-73.655;3.16E-06;1.940536;5.538372;12.660254;0.88485;46.256045;4.87148;34.951532;-55.949204;124.45727;44.809697;1.566688
 VIN;-54.287465;68.970749;0.429457;14.480861;20170311; 04:51:17.49;-16.99168333;-73.65476667;2.95E-06;0.542024;-0.565592;21.552773;1.080058;64.394224;6.711767;49.163985;-55.5053;104.898294;93.112943;1.470573
 VIN;-53.883292;116.127033;0.658826;12.619815;20170311; 04:51:18.49;-16.99164811;-73.65474906;4.48E-06;2.095463;3.972423;16.773144;1.372869;45.816953;8.562292;19.509787;-54.841682;136.470976;92.109323;4.128733
 VIN;-54.286461;117.590952;0.732029;13.903667;20170311; 04:51:31.50;-16.99115;-73.65446667;3.60E-06;1.395889;1.532285;74.573542;3.032134;270.823224;48.803277;119.594982;-54.759277;107.584699;904.468002;23.214182
 VIN;-56.77764;76.567912;0.8459;12.21925;20170311; 04:51:47.52;-16.99055;-73.65415;1.54E-06;0.859711;0.021546;12.765611;1.470473;47.191805;8.562431;20.697897;-57.669248;90.226092;75.085945;5.084529
 VIN;-52.76542;111.272207;0.488019;12.730794;20170311; 04:52:07.54;-16.98978333;-73.65375;4.62E-06;1.325204;1.729853;26.742006;0.787246;84.06991;8.755216;64.239839;-54.403173;127.324292;84.210156;2.317463
 VIN;-57.555491;27.082019;0.357881;15.226199;20170311; 04:52:11.55;-16.98961667;-73.65365;1.71E-06;1.233995;1.668437;12.807598;0.689642;27.100683;2.942848;19.860164;-59.34966;147.395085;35.330643;0.539886
 VIN;-53.216629;120.350267;0.585623;12.810504;20170311; 04:52:18.56;-16.98936255;-73.65349794;7.30E-06;3.533614;13.719844;17.124114;1.080058;56.326604;7.473744;33.781511;-54.422743;202.110655;73.980116;2.283013
 VIN;-52.709827;99.181045;0.429457;13.660101;20170311; 04:52:25.57;-16.9891;-73.65335;3.82E-06;0.962705;1.677369;21.990076;0.88485;55.390969;6.604288;36.969369;-54.171335;99.697478;77.831668;1.628636
 VIN;-53.890913;167.444968;0.951637;12.498297;20170311; 04:52:36.58;-16.98869227;-73.65310869;5.00E-06;2.117341;4.571875;17.353054;1.665681;86.714671;13.439896;44.522484;-54.68228;147.058317;115.618582;5.674296
 VIN;-54.020647;63.339945;0.370895;14.784413;20170311; 04:52:49.59;-16.98818333;-73.65283333;5.02E-06;1.898888;3.490612;22.153879;0.88485;46.16139;5.690462;29.798906;-55.482176;177.467368;78.411431;1.353696
 VIN;-54.044244;82.890417;0.488019;13.397754;20170311; 04:52:52.60;-16.98807757;-73.65278045;4.84E-06;2.32042;5.281659;40.68669;0.982454;93.877941;14.281766;49.106087;-55.410925;168.095577;159.891167;4.180367
 VIN;-53.710496;143.218509;0.780831;12.514642;20170311; 04:53:05.61;-16.98758333;-73.65251667;4.57E-06;1.494465;1.750455;37.040038;3.032134;170.29297;25.893837;89.122459;-54.160249;118.989734;449.241494;10.375936
 VIN;-54.641298;110.77342;0.748296;12.778464;20170311; 04:53:44.66;-16.98612522;-73.65164594;3.72E-06;2.25844;6.309591;69.876928;2.1537;314.537761;44.385331;177.37657;-55.310049;126.327657;601.975715;13.387964
 VIN;-53.087802;111.576396;0.527061;13.216283;20170311; 04:54:00.67;-16.98554124;-73.65129124;4.24E-06;1.209342;0.661781;21.616542;0.787246;92.486816;7.657481;88.892243;-54.711609;125.612024;68.070151;1.358941
 VIN;-56.599545;53.3866;0.566102;15.224516;20170311; 04:54:02.68;-16.98547038;-73.65124815;1.98E-06;0.937825;-0.021418;44.935571;1.568077;151.69152;20.434047;89.610385;-57.490841;111.062726;281.849706;6.118399
 VIN;-55.252701;72.169968;0.561222;15.427772;20170311; 04:54:11.69;-16.98513333;-73.65106667;3.06E-06;1.499123;2.336664;36.407904;1.958492;126.468859;17.11465;74.368552;-55.956239;120.618543;285.21838;6.297036
 VIN;-54.447072;60.438205;0.390415;14.634476;20170311; 04:54:25.71;-16.98461667;-73.65076667;3.33E-06;0.910105;0.110252;54.531435;1.177661;133.247553;16.024434;88.171029;-55.615756;121.372737;256.878274;5.416755
 VIN;-55.588273;48.795609;0.409936;12.205128;20170311; 04:54:34.71;-16.98427425;-73.65056212;2.11E-06;1.2482;1.52813;22.361354;0.982454;84.815206;6.598674;86.752277;-56.935367;104.282795;87.875987;1.057996
 VIN;-55.491863;55.434382;0.455485;14.612689;20170311; 04:54:36.72;-16.98421123;-73.65052092;1.97E-06;0.441595;-0.846967;12.381091;0.787246;26.344074;3.78991;14.572267;-57.07542;100.379405;38.987862;1.366711
 VIN;-54.965291;95.698835;0.696536;12.749424;20170311; 04:55:02.75;-16.983218;-73.64992311;3.27E-06;1.720911;3.095259;102.720685;2.739323;400.06735;62.691271;203.165183;-55.501903;116.150623;1125.540486;22.624547
 VIN;-57.069075;51.220397;0.605144;15.358436;20170311; 04:55:04.75;-16.98313854;-73.64987187;1.75E-06;1.863821;4.560553;23.796174;1.470473;92.838411;11.502329;59.629304;-57.988047;109.915951;139.96652;3.148496
